team,year,day,points,position
zaragoza,1995,39,45,12
oviedo,1995,39,45,13
sevilla,1995,39,44,14
ath bilbao,1995,39,44,15
sp gijon,1995,39,43,16
valladolid,1995,39,41,17
albacete,1995,39,41,18
merida,1995,39,39,19
vallecano,1995,39,38,20
salamanca,1995,39,30,21
ath madrid,1995,40,83,0
valencia,1995,40,79,1
barcelona,1995,40,76,2
espanol,1995,40,73,3
tenerife,1995,40,68,4
real madrid,1995,40,64,5
la coruna,1995,40,60,6
betis,1995,40,59,7
sociedad,1995,40,59,8
compostela,1995,40,57,9
celta,1995,40,51,10
zaragoza,1995,40,48,11
oviedo,1995,40,48,12
sp gijon,1995,40,46,13
santander,1995,40,46,14
sevilla,1995,40,44,15
ath bilbao,1995,40,44,16
valladolid,1995,40,41,17
vallecano,1995,40,41,18
albacete,1995,40,41,19
merida,1995,40,39,20
salamanca,1995,40,30,21
ath madrid,1995,41,84,0
valencia,1995,41,82,1
barcelona,1995,41,79,2
espanol,1995,41,73,3
tenerife,1995,41,69,4
real madrid,1995,41,67,5
betis,1995,41,62,6
sociedad,1995,41,60,7
la coruna,1995,41,60,8
compostela,1995,41,58,9
celta,1995,41,51,10
zaragoza,1995,41,48,11
oviedo,1995,41,48,12
santander,1995,41,47,13
sp gijon,1995,41,46,14
sevilla,1995,41,45,15
ath bilbao,1995,41,45,16
valladolid,1995,41,44,17
vallecano,1995,41,44,18
albacete,1995,41,42,19
merida,1995,41,39,20
salamanca,1995,41,33,21
ath madrid,1995,42,87,0
valencia,1995,42,83,1
barcelona,1995,42,80,2
espanol,1995,42,74,3
tenerife,1995,42,72,4
real madrid,1995,42,70,5
sociedad,1995,42,63,6
betis,1995,42,62,7
la coruna,1995,42,61,8
compostela,1995,42,59,9
celta,1995,42,52,10
sevilla,1995,42,48,11
zaragoza,1995,42,48,12
oviedo,1995,42,48,13
ath bilbao,1995,42,48,14
valladolid,1995,42,47,15
santander,1995,42,47,16
sp gijon,1995,42,46,17
vallecano,1995,42,44,18
albacete,1995,42,42,19
merida,1995,42,42,20
salamanca,1995,42,33,21
valencia,1996,0,0,0
la coruna,1996,0,0,1
ath madrid,1996,0,0,2
celta,1996,0,0,3
betis,1996,0,0,4
ath bilbao,1996,0,0,5
hercules,1996,0,0,6
extremadura,1996,0,0,7
oviedo,1996,0,0,8
barcelona,1996,0,0,9
santander,1996,0,0,10
real madrid,1996,0,0,11
sociedad,1996,0,0,12
sevilla,1996,0,0,13
tenerife,1996,0,0,14
compostela,1996,0,0,15
vallecano,1996,0,0,16
valladolid,1996,0,0,17
zaragoza,1996,0,0,18
logrones,1996,0,0,19
espanol,1996,0,0,20
sp gijon,1996,0,0,21
sp gijon,1996,1,3,0
ath madrid,1996,1,3,1
betis,1996,1,3,2
hercules,1996,1,3,3
valladolid,1996,1,3,4
tenerife,1996,1,3,5
barcelona,1996,1,3,6
santander,1996,1,3,7
sociedad,1996,1,3,8
logrones,1996,1,1,9
la coruna,1996,1,1,10
real madrid,1996,1,1,11
zaragoza,1996,1,1,12
sevilla,1996,1,0,13
oviedo,1996,1,0,14
compostela,1996,1,0,15
vallecano,1996,1,0,16
extremadura,1996,1,0,17
ath bilbao,1996,1,0,18
celta,1996,1,0,19
espanol,1996,1,0,20
valencia,1996,1,0,21
tenerife,1996,2,6,0
betis,1996,2,6,1
barcelona,1996,2,6,2
santander,1996,2,6,3
sociedad,1996,2,6,4
zaragoza,1996,2,4,5
real madrid,1996,2,4,6
ath madrid,1996,2,3,7
sp gijon,1996,2,3,8
ath bilbao,1996,2,3,9
hercules,1996,2,3,10
valladolid,1996,2,3,11
compostela,1996,2,3,12
oviedo,1996,2,3,13
la coruna,1996,2,2,14
celta,1996,2,1,15
logrones,1996,2,1,16
sevilla,1996,2,0,17
vallecano,1996,2,0,18
extremadura,1996,2,0,19
espanol,1996,2,0,20
valencia,1996,2,0,21
betis,1996,3,7,0
sociedad,1996,3,7,1
barcelona,1996,3,7,2
santander,1996,3,7,3
tenerife,1996,3,6,4
oviedo,1996,3,6,5
la coruna,1996,3,5,6
zaragoza,1996,3,5,7
real madrid,1996,3,5,8
celta,1996,3,4,9
sp gijon,1996,3,4,10
logrones,1996,3,4,11
sevilla,1996,3,3,12
hercules,1996,3,3,13
compostela,1996,3,3,14
valladolid,1996,3,3,15
ath bilbao,1996,3,3,16
vallecano,1996,3,3,17
ath madrid,1996,3,3,18
espanol,1996,3,3,19
valencia,1996,3,1,20
extremadura,1996,3,0,21
betis,1996,4,10,0
barcelona,1996,4,10,1
oviedo,1996,4,9,2
la coruna,1996,4,8,3
real madrid,1996,4,8,4
santander,1996,4,7,5
sociedad,1996,4,7,6
sp gijon,1996,4,7,7
compostela,1996,4,6,8
ath madrid,1996,4,6,9
tenerife,1996,4,6,10
valladolid,1996,4,6,11
zaragoza,1996,4,5,12
espanol,1996,4,4,13
ath bilbao,1996,4,4,14
logrones,1996,4,4,15
celta,1996,4,4,16
valencia,1996,4,4,17
vallecano,1996,4,3,18
hercules,1996,4,3,19
sevilla,1996,4,3,20
extremadura,1996,4,0,21
barcelona,1996,5,13,0
la coruna,1996,5,11,1
real madrid,1996,5,11,2
betis,1996,5,10,3
ath madrid,1996,5,9,4
tenerife,1996,5,9,5
oviedo,1996,5,9,6
sociedad,1996,5,8,7
santander,1996,5,7,8
ath bilbao,1996,5,7,9
valladolid,1996,5,7,10
logrones,1996,5,7,11
sp gijon,1996,5,7,12
espanol,1996,5,7,13
valencia,1996,5,7,14
compostela,1996,5,6,15
vallecano,1996,5,6,16
zaragoza,1996,5,5,17
celta,1996,5,4,18
sevilla,1996,5,3,19
hercules,1996,5,3,20
extremadura,1996,5,0,21
barcelona,1996,6,14,0
real madrid,1996,6,14,1
betis,1996,6,13,2
la coruna,1996,6,12,3
sociedad,1996,6,11,4
ath madrid,1996,6,10,5
tenerife,1996,6,10,6
logrones,1996,6,10,7
santander,1996,6,10,8
oviedo,1996,6,9,9
sp gijon,1996,6,8,10
valladolid,1996,6,8,11
compostela,1996,6,7,12
ath bilbao,1996,6,7,13
vallecano,1996,6,7,14
celta,1996,6,7,15
espanol,1996,6,7,16
valencia,1996,6,7,17
zaragoza,1996,6,6,18
sevilla,1996,6,4,19
hercules,1996,6,3,20
extremadura,1996,6,0,21
barcelona,1996,7,17,0
la coruna,1996,7,15,1
real madrid,1996,7,15,2
betis,1996,7,14,3
sociedad,1996,7,14,4
santander,1996,7,11,5
valladolid,1996,7,11,6
sp gijon,1996,7,11,7
ath madrid,1996,7,11,8
logrones,1996,7,10,9
valencia,1996,7,10,10
vallecano,1996,7,10,11
tenerife,1996,7,10,12
oviedo,1996,7,9,13
ath bilbao,1996,7,8,14
celta,1996,7,8,15
espanol,1996,7,8,16
zaragoza,1996,7,7,17
compostela,1996,7,7,18
sevilla,1996,7,4,19
hercules,1996,7,3,20
extremadura,1996,7,0,21
barcelona,1996,8,20,0
la coruna,1996,8,18,1
real madrid,1996,8,18,2
betis,1996,8,17,3
valladolid,1996,8,14,4
sociedad,1996,8,14,5
valencia,1996,8,13,6
santander,1996,8,12,7
sp gijon,1996,8,12,8
ath madrid,1996,8,11,9
ath bilbao,1996,8,11,10
tenerife,1996,8,10,11
vallecano,1996,8,10,12
oviedo,1996,8,10,13
logrones,1996,8,10,14
celta,1996,8,9,15
espanol,1996,8,8,16
compostela,1996,8,7,17
zaragoza,1996,8,7,18
sevilla,1996,8,5,19
hercules,1996,8,4,20
extremadura,1996,8,3,21
barcelona,1996,9,23,0
real madrid,1996,9,21,1
la coruna,1996,9,19,2
betis,1996,9,18,3
valladolid,1996,9,17,4
valencia,1996,9,16,5
sociedad,1996,9,14,6
tenerife,1996,9,13,7
vallecano,1996,9,13,8
santander,1996,9,13,9
sp gijon,1996,9,12,10
celta,1996,9,12,11
ath bilbao,1996,9,12,12
oviedo,1996,9,11,13
ath madrid,1996,9,11,14
espanol,1996,9,11,15
logrones,1996,9,10,16
compostela,1996,9,8,17
zaragoza,1996,9,7,18
sevilla,1996,9,5,19
hercules,1996,9,4,20
extremadura,1996,9,3,21
barcelona,1996,10,26,0
la coruna,1996,10,22,1
real madrid,1996,10,22,2
betis,1996,10,18,3
valladolid,1996,10,17,4
santander,1996,10,16,5
valencia,1996,10,16,6
ath bilbao,1996,10,15,7
tenerife,1996,10,14,8
espanol,1996,10,14,9
sociedad,1996,10,14,10
vallecano,1996,10,14,11
ath madrid,1996,10,14,12
celta,1996,10,13,13
oviedo,1996,10,12,14
sp gijon,1996,10,12,15
logrones,1996,10,10,16
compostela,1996,10,9,17
zaragoza,1996,10,8,18
sevilla,1996,10,8,19
hercules,1996,10,4,20
extremadura,1996,10,4,21
barcelona,1996,11,27,0
la coruna,1996,11,25,1
real madrid,1996,11,25,2
valladolid,1996,11,20,3
betis,1996,11,19,4
ath madrid,1996,11,17,5
sociedad,1996,11,17,6
santander,1996,11,17,7
valencia,1996,11,16,8
espanol,1996,11,15,9
ath bilbao,1996,11,15,10
tenerife,1996,11,15,11
vallecano,1996,11,15,12
celta,1996,11,14,13
sp gijon,1996,11,13,14
oviedo,1996,11,12,15
logrones,1996,11,11,16
sevilla,1996,11,11,17
compostela,1996,11,9,18
zaragoza,1996,11,8,19
extremadura,1996,11,5,20
hercules,1996,11,4,21
barcelona,1996,12,28,0
la coruna,1996,12,26,1
real madrid,1996,12,26,2
valladolid,1996,12,23,3
betis,1996,12,22,4
ath madrid,1996,12,18,5
ath bilbao,1996,12,18,6
santander,1996,12,18,7
sociedad,1996,12,17,8
valencia,1996,12,16,9
vallecano,1996,12,16,10
tenerife,1996,12,16,11
oviedo,1996,12,15,12
espanol,1996,12,15,13
sevilla,1996,12,14,14
celta,1996,12,14,15
sp gijon,1996,12,13,16
logrones,1996,12,12,17
compostela,1996,12,12,18
zaragoza,1996,12,9,19
hercules,1996,12,5,20
extremadura,1996,12,5,21
barcelona,1996,13,31,0
real madrid,1996,13,29,1
la coruna,1996,13,27,2
betis,1996,13,23,3
valladolid,1996,13,23,4
ath madrid,1996,13,21,5
ath bilbao,1996,13,21,6
santander,1996,13,21,7
sociedad,1996,13,20,8
tenerife,1996,13,19,9
valencia,1996,13,17,10
celta,1996,13,17,11
vallecano,1996,13,16,12
oviedo,1996,13,15,13
espanol,1996,13,15,14
sevilla,1996,13,14,15
compostela,1996,13,13,16
sp gijon,1996,13,13,17
logrones,1996,13,12,18
zaragoza,1996,13,10,19
extremadura,1996,13,6,20
hercules,1996,13,5,21
real madrid,1996,14,32,0
barcelona,1996,14,31,1
la coruna,1996,14,30,2
betis,1996,14,26,3
ath bilbao,1996,14,24,4
ath madrid,1996,14,24,5
valladolid,1996,14,23,6
santander,1996,14,22,7
sociedad,1996,14,21,8
celta,1996,14,20,9
tenerife,1996,14,19,10
vallecano,1996,14,17,11
valencia,1996,14,17,12
oviedo,1996,14,16,13
sp gijon,1996,14,16,14
espanol,1996,14,16,15
sevilla,1996,14,14,16
compostela,1996,14,13,17
logrones,1996,14,12,18
zaragoza,1996,14,11,19
hercules,1996,14,8,20
extremadura,1996,14,6,21
real madrid,1996,15,35,0
barcelona,1996,15,34,1
la coruna,1996,15,33,2
betis,1996,15,29,3
ath madrid,1996,15,27,4
ath bilbao,1996,15,25,5
valladolid,1996,15,24,6
sociedad,1996,15,24,7
santander,1996,15,22,8
valencia,1996,15,20,9
vallecano,1996,15,20,10
celta,1996,15,20,11
tenerife,1996,15,19,12
oviedo,1996,15,16,13
sp gijon,1996,15,16,14
espanol,1996,15,16,15
logrones,1996,15,15,16
zaragoza,1996,15,14,17
sevilla,1996,15,14,18
compostela,1996,15,13,19
hercules,1996,15,8,20
extremadura,1996,15,6,21
real madrid,1996,16,38,0
la coruna,1996,16,36,1
barcelona,1996,16,34,2
betis,1996,16,32,3
ath madrid,1996,16,28,4
sociedad,1996,16,27,5
ath bilbao,1996,16,26,6
valladolid,1996,16,25,7
celta,1996,16,23,8
tenerife,1996,16,22,9
santander,1996,16,22,10
vallecano,1996,16,20,11
valencia,1996,16,20,12
espanol,1996,16,19,13
oviedo,1996,16,16,14
compostela,1996,16,16,15
sp gijon,1996,16,16,16
logrones,1996,16,15,17
zaragoza,1996,16,14,18
sevilla,1996,16,14,19
hercules,1996,16,11,20
extremadura,1996,16,7,21
real madrid,1996,17,39,0
la coruna,1996,17,37,1
barcelona,1996,17,37,2
betis,1996,17,35,3
ath madrid,1996,17,29,4
sociedad,1996,17,28,5
ath bilbao,1996,17,27,6
valladolid,1996,17,26,7
tenerife,1996,17,25,8
santander,1996,17,25,9
vallecano,1996,17,23,10
valencia,1996,17,23,11
celta,1996,17,23,12
oviedo,1996,17,19,13
espanol,1996,17,19,14
sp gijon,1996,17,17,15
compostela,1996,17,16,16
logrones,1996,17,15,17
zaragoza,1996,17,14,18
sevilla,1996,17,14,19
hercules,1996,17,11,20
extremadura,1996,17,8,21
real madrid,1996,18,42,0
barcelona,1996,18,40,1
la coruna,1996,18,37,2
betis,1996,18,36,3
ath madrid,1996,18,32,4
sociedad,1996,18,31,5
valladolid,1996,18,29,6
tenerife,1996,18,28,7
ath bilbao,1996,18,27,8
santander,1996,18,25,9
valencia,1996,18,24,10
vallecano,1996,18,23,11
celta,1996,18,23,12
oviedo,1996,18,22,13
compostela,1996,18,19,14
espanol,1996,18,19,15
sp gijon,1996,18,18,16
sevilla,1996,18,17,17
logrones,1996,18,15,18
zaragoza,1996,18,14,19
hercules,1996,18,12,20
extremadura,1996,18,8,21
real madrid,1996,19,43,0
barcelona,1996,19,40,1
la coruna,1996,19,38,2
betis,1996,19,36,3
ath madrid,1996,19,35,4
sociedad,1996,19,34,5
valladolid,1996,19,30,6
ath bilbao,1996,19,28,7
tenerife,1996,19,28,8
valencia,1996,19,27,9
santander,1996,19,26,10
celta,1996,19,24,11
vallecano,1996,19,23,12
oviedo,1996,19,22,13
sp gijon,1996,19,21,14
compostela,1996,19,20,15
espanol,1996,19,19,16
logrones,1996,19,18,17
sevilla,1996,19,17,18
hercules,1996,19,15,19
zaragoza,1996,19,14,20
extremadura,1996,19,9,21
real madrid,1996,20,46,0
barcelona,1996,20,43,1
la coruna,1996,20,39,2
betis,1996,20,39,3
sociedad,1996,20,37,4
ath madrid,1996,20,35,5
valladolid,1996,20,30,6
ath bilbao,1996,20,29,7
tenerife,1996,20,29,8
santander,1996,20,29,9
valencia,1996,20,27,10
oviedo,1996,20,25,11
celta,1996,20,24,12
vallecano,1996,20,23,13
sp gijon,1996,20,22,14
espanol,1996,20,22,15
compostela,1996,20,20,16
logrones,1996,20,18,17
hercules,1996,20,18,18
sevilla,1996,20,18,19
zaragoza,1996,20,15,20
extremadura,1996,20,12,21
real madrid,1996,21,49,0
barcelona,1996,21,46,1
betis,1996,21,42,2
la coruna,1996,21,39,3
sociedad,1996,21,37,4
ath madrid,1996,21,36,5
ath bilbao,1996,21,32,6
valladolid,1996,21,30,7
tenerife,1996,21,30,8
santander,1996,21,30,9
valencia,1996,21,28,10
oviedo,1996,21,26,11
sp gijon,1996,21,25,12
celta,1996,21,24,13
compostela,1996,21,23,14
espanol,1996,21,23,15
vallecano,1996,21,23,16
logrones,1996,21,21,17
hercules,1996,21,18,18
sevilla,1996,21,18,19
extremadura,1996,21,15,20
zaragoza,1996,21,15,21
real madrid,1996,22,52,0
barcelona,1996,22,47,1
betis,1996,22,45,2
sociedad,1996,22,40,3
la coruna,1996,22,39,4
ath madrid,1996,22,39,5
valladolid,1996,22,33,6
tenerife,1996,22,33,7
ath bilbao,1996,22,32,8
santander,1996,22,31,9
valencia,1996,22,29,10
oviedo,1996,22,27,11
celta,1996,22,25,12
sp gijon,1996,22,25,13
compostela,1996,22,24,14
vallecano,1996,22,24,15
espanol,1996,22,23,16
logrones,1996,22,21,17
hercules,1996,22,19,18
zaragoza,1996,22,18,19
sevilla,1996,22,18,20
extremadura,1996,22,16,21
real madrid,1996,23,55,0
barcelona,1996,23,47,1
betis,1996,23,46,2
la coruna,1996,23,40,3
ath madrid,1996,23,40,4
sociedad,1996,23,40,5
valladolid,1996,23,34,6
santander,1996,23,34,7
ath bilbao,1996,23,33,8
tenerife,1996,23,33,9
valencia,1996,23,32,10
oviedo,1996,23,28,11
celta,1996,23,26,12
sp gijon,1996,23,26,13
espanol,1996,23,26,14
compostela,1996,23,24,15
vallecano,1996,23,24,16
zaragoza,1996,23,21,17
logrones,1996,23,21,18
sevilla,1996,23,21,19
hercules,1996,23,19,20
extremadura,1996,23,16,21
real madrid,1996,24,56,0
barcelona,1996,24,50,1
betis,1996,24,47,2
ath madrid,1996,24,43,3
la coruna,1996,24,41,4
sociedad,1996,24,41,5
valladolid,1996,24,37,6
ath bilbao,1996,24,36,7
tenerife,1996,24,36,8
santander,1996,24,34,9
valencia,1996,24,33,10
celta,1996,24,29,11
oviedo,1996,24,28,12
vallecano,1996,24,27,13
sp gijon,1996,24,26,14
espanol,1996,24,26,15
compostela,1996,24,25,16
zaragoza,1996,24,22,17
logrones,1996,24,22,18
sevilla,1996,24,21,19
hercules,1996,24,19,20
extremadura,1996,24,19,21
real madrid,1996,25,56,0
barcelona,1996,25,50,1
betis,1996,25,47,2
ath madrid,1996,25,46,3
la coruna,1996,25,44,4
sociedad,1996,25,44,5
ath bilbao,1996,25,39,6
valladolid,1996,25,37,7
santander,1996,25,37,8
tenerife,1996,25,36,9
valencia,1996,25,33,10
celta,1996,25,30,11
oviedo,1996,25,29,12
sp gijon,1996,25,29,13
compostela,1996,25,28,14
vallecano,1996,25,27,15
espanol,1996,25,26,16
zaragoza,1996,25,25,17
logrones,1996,25,22,18
sevilla,1996,25,21,19
extremadura,1996,25,20,20
hercules,1996,25,19,21
real madrid,1996,26,59,0
barcelona,1996,26,53,1
betis,1996,26,50,2
ath madrid,1996,26,49,3
la coruna,1996,26,47,4
sociedad,1996,26,44,5
valladolid,1996,26,40,6
ath bilbao,1996,26,40,7
tenerife,1996,26,39,8
santander,1996,26,38,9
valencia,1996,26,36,10
celta,1996,26,33,11
oviedo,1996,26,29,12
sp gijon,1996,26,29,13
compostela,1996,26,28,14
vallecano,1996,26,27,15
espanol,1996,26,26,16
zaragoza,1996,26,25,17
logrones,1996,26,25,18
extremadura,1996,26,23,19
sevilla,1996,26,21,20
hercules,1996,26,19,21
real madrid,1996,27,62,0
barcelona,1996,27,53,1
betis,1996,27,53,2
la coruna,1996,27,50,3
ath madrid,1996,27,49,4
sociedad,1996,27,45,5
tenerife,1996,27,42,6
ath bilbao,1996,27,41,7
valladolid,1996,27,40,8
santander,1996,27,38,9
valencia,1996,27,36,10
celta,1996,27,33,11
oviedo,1996,27,32,12
compostela,1996,27,31,13
vallecano,1996,27,30,14
sp gijon,1996,27,29,15
zaragoza,1996,27,28,16
logrones,1996,27,28,17
espanol,1996,27,26,18
extremadura,1996,27,26,19
sevilla,1996,27,21,20
hercules,1996,27,19,21
real madrid,1996,28,65,0
barcelona,1996,28,56,1
betis,1996,28,56,2
la coruna,1996,28,53,3
ath madrid,1996,28,49,4
sociedad,1996,28,45,5
tenerife,1996,28,43,6
ath bilbao,1996,28,42,7
valladolid,1996,28,40,8
valencia,1996,28,39,9
santander,1996,28,38,10
celta,1996,28,34,11
sp gijon,1996,28,32,12
oviedo,1996,28,32,13
compostela,1996,28,31,14
vallecano,1996,28,30,15
extremadura,1996,28,29,16
zaragoza,1996,28,29,17
logrones,1996,28,28,18
espanol,1996,28,27,19
hercules,1996,28,22,20
sevilla,1996,28,21,21
real madrid,1996,29,68,0
barcelona,1996,29,59,1
betis,1996,29,59,2
la coruna,1996,29,56,3
ath madrid,1996,29,52,4
sociedad,1996,29,45,5
ath bilbao,1996,29,43,6
tenerife,1996,29,43,7
valencia,1996,29,42,8
valladolid,1996,29,41,9
santander,1996,29,41,10
oviedo,1996,29,35,11
celta,1996,29,34,12
compostela,1996,29,32,13
zaragoza,1996,29,32,14
sp gijon,1996,29,32,15
vallecano,1996,29,30,16
extremadura,1996,29,29,17
logrones,1996,29,28,18
espanol,1996,29,27,19
sevilla,1996,29,24,20
hercules,1996,29,22,21
real madrid,1996,30,71,0
barcelona,1996,30,62,1
betis,1996,30,62,2
la coruna,1996,30,59,3
ath madrid,1996,30,55,4
sociedad,1996,30,46,5
valladolid,1996,30,44,6
ath bilbao,1996,30,44,7
tenerife,1996,30,44,8
valencia,1996,30,42,9
santander,1996,30,41,10
celta,1996,30,35,11
sp gijon,1996,30,35,12
oviedo,1996,30,35,13
compostela,1996,30,33,14
zaragoza,1996,30,32,15
extremadura,1996,30,32,16
espanol,1996,30,30,17
vallecano,1996,30,30,18
logrones,1996,30,28,19
sevilla,1996,30,24,20
hercules,1996,30,22,21
real madrid,1996,31,72,0
barcelona,1996,31,63,1
betis,1996,31,63,2
la coruna,1996,31,60,3
ath madrid,1996,31,55,4
sociedad,1996,31,47,5
ath bilbao,1996,31,47,6
valladolid,1996,31,45,7
tenerife,1996,31,44,8
valencia,1996,31,43,9
santander,1996,31,41,10
compostela,1996,31,36,11
celta,1996,31,36,12
oviedo,1996,31,35,13
sp gijon,1996,31,35,14
zaragoza,1996,31,33,15
vallecano,1996,31,33,16
extremadura,1996,31,32,17
espanol,1996,31,31,18
logrones,1996,31,28,19
hercules,1996,31,25,20
sevilla,1996,31,25,21
real madrid,1996,32,73,0
barcelona,1996,32,66,1
betis,1996,32,64,2
la coruna,1996,32,63,3
ath madrid,1996,32,55,4
valladolid,1996,32,48,5
ath bilbao,1996,32,48,6
sociedad,1996,32,47,7
tenerife,1996,32,47,8
valencia,1996,32,43,9
santander,1996,32,42,10
celta,1996,32,39,11
oviedo,1996,32,38,12
compostela,1996,32,37,13
sp gijon,1996,32,35,14
extremadura,1996,32,35,15
espanol,1996,32,34,16
zaragoza,1996,32,33,17
vallecano,1996,32,33,18
logrones,1996,32,28,19
hercules,1996,32,28,20
sevilla,1996,32,26,21
real madrid,1996,33,76,0
barcelona,1996,33,69,1
betis,1996,33,67,2
la coruna,1996,33,63,3
ath madrid,1996,33,56,4
valladolid,1996,33,51,5
ath bilbao,1996,33,48,6
sociedad,1996,33,47,7
tenerife,1996,33,47,8
valencia,1996,33,46,9
santander,1996,33,42,10
compostela,1996,33,40,11
celta,1996,33,39,12
oviedo,1996,33,38,13
espanol,1996,33,37,14
zaragoza,1996,33,36,15
vallecano,1996,33,36,16
extremadura,1996,33,36,17
sp gijon,1996,33,35,18
logrones,1996,33,28,19
hercules,1996,33,28,20
sevilla,1996,33,27,21
real madrid,1996,34,79,0
barcelona,1996,34,69,1
betis,1996,34,68,2
la coruna,1996,34,66,3
ath madrid,1996,34,59,4
valladolid,1996,34,54,5
ath bilbao,1996,34,51,6
sociedad,1996,34,47,7
tenerife,1996,34,47,8
valencia,1996,34,46,9
santander,1996,34,45,10
celta,1996,34,42,11
compostela,1996,34,40,12
vallecano,1996,34,39,13
extremadura,1996,34,39,14
oviedo,1996,34,38,15
espanol,1996,34,38,16
zaragoza,1996,34,37,17
sp gijon,1996,34,35,18
hercules,1996,34,31,19
logrones,1996,34,28,20
sevilla,1996,34,27,21
real madrid,1996,35,80,0
barcelona,1996,35,72,1
betis,1996,35,71,2
la coruna,1996,35,69,3
ath madrid,1996,35,60,4
valladolid,1996,35,54,5
ath bilbao,1996,35,51,6
sociedad,1996,35,50,7
tenerife,1996,35,50,8
valencia,1996,35,47,9
santander,1996,35,46,10
celta,1996,35,42,11
compostela,1996,35,41,12
zaragoza,1996,35,40,13
extremadura,1996,35,40,14
espanol,1996,35,39,15
vallecano,1996,35,39,16
oviedo,1996,35,38,17
sp gijon,1996,35,36,18
hercules,1996,35,32,19
sevilla,1996,35,30,20
logrones,1996,35,28,21
real madrid,1996,36,83,0
barcelona,1996,36,75,1
la coruna,1996,36,72,2
betis,1996,36,72,3
ath madrid,1996,36,63,4
valladolid,1996,36,55,5
ath bilbao,1996,36,52,6
tenerife,1996,36,51,7
sociedad,1996,36,50,8
valencia,1996,36,48,9
santander,1996,36,47,10
celta,1996,36,43,11
compostela,1996,36,42,12
espanol,1996,36,42,13
oviedo,1996,36,41,14
zaragoza,1996,36,40,15
extremadura,1996,36,40,16
vallecano,1996,36,39,17
sp gijon,1996,36,36,18
hercules,1996,36,35,19
sevilla,1996,36,30,20
logrones,1996,36,28,21
real madrid,1996,37,83,0
barcelona,1996,37,78,1
la coruna,1996,37,73,2
betis,1996,37,72,3
ath madrid,1996,37,66,4
valladolid,1996,37,58,5
sociedad,1996,37,53,6
ath bilbao,1996,37,52,7
tenerife,1996,37,51,8
valencia,1996,37,49,9
santander,1996,37,47,10
compostela,1996,37,45,11
zaragoza,1996,37,43,12
celta,1996,37,43,13
espanol,1996,37,42,14
oviedo,1996,37,42,15
extremadura,1996,37,40,16
sp gijon,1996,37,39,17
vallecano,1996,37,39,18
hercules,1996,37,35,19
sevilla,1996,37,33,20
logrones,1996,37,31,21
real madrid,1996,38,86,0
barcelona,1996,38,81,1
la coruna,1996,38,74,2
betis,1996,38,73,3
ath madrid,1996,38,67,4
valladolid,1996,38,58,5
ath bilbao,1996,38,55,6
sociedad,1996,38,54,7
valencia,1996,38,52,8
tenerife,1996,38,51,9
santander,1996,38,47,10
compostela,1996,38,46,11
zaragoza,1996,38,46,12
espanol,1996,38,45,13
celta,1996,38,43,14
oviedo,1996,38,43,15
vallecano,1996,38,42,16
sp gijon,1996,38,40,17
extremadura,1996,38,40,18
hercules,1996,38,35,19
sevilla,1996,38,34,20
logrones,1996,38,31,21
real madrid,1996,39,86,0
barcelona,1996,39,84,1
la coruna,1996,39,74,2
betis,1996,39,74,3
ath madrid,1996,39,68,4
valladolid,1996,39,58,5
ath bilbao,1996,39,58,6
sociedad,1996,39,54,7
valencia,1996,39,53,8
tenerife,1996,39,52,9
compostela,1996,39,49,10
zaragoza,1996,39,49,11
santander,1996,39,48,12
celta,1996,39,46,13
espanol,1996,39,45,14
oviedo,1996,39,44,15
sp gijon,1996,39,43,16
vallecano,1996,39,42,17
extremadura,1996,39,41,18
sevilla,1996,39,37,19
hercules,1996,39,35,20
logrones,1996,39,32,21
real madrid,1996,40,89,0
barcelona,1996,40,84,1
la coruna,1996,40,74,2
betis,1996,40,74,3
ath madrid,1996,40,71,4
valladolid,1996,40,61,5
ath bilbao,1996,40,61,6
sociedad,1996,40,57,7
valencia,1996,40,53,8
tenerife,1996,40,52,9
compostela,1996,40,50,10
santander,1996,40,49,11
zaragoza,1996,40,49,12
espanol,1996,40,48,13
oviedo,1996,40,47,14
celta,1996,40,46,15
sp gijon,1996,40,46,16
vallecano,1996,40,45,17
extremadura,1996,40,41,18
hercules,1996,40,38,19
sevilla,1996,40,37,20
logrones,1996,40,32,21
real madrid,1996,41,92,0
barcelona,1996,41,87,1
la coruna,1996,41,74,2
betis,1996,41,74,3
ath madrid,1996,41,71,4
valladolid,1996,41,64,5
ath bilbao,1996,41,64,6
sociedad,1996,41,60,7
valencia,1996,41,56,8
tenerife,1996,41,53,9
compostela,1996,41,50,10
santander,1996,41,50,11
zaragoza,1996,41,50,12
sp gijon,1996,41,49,13
espanol,1996,41,48,14
oviedo,1996,41,47,15
celta,1996,41,46,16
vallecano,1996,41,45,17
extremadura,1996,41,44,18
sevilla,1996,41,40,19
hercules,1996,41,38,20
logrones,1996,41,33,21
real madrid,1996,42,92,0
barcelona,1996,42,90,1
la coruna,1996,42,77,2
betis,1996,42,77,3
ath madrid,1996,42,71,4
valladolid,1996,42,64,5
ath bilbao,1996,42,64,6
sociedad,1996,42,63,7
tenerife,1996,42,56,8
valencia,1996,42,56,9
compostela,1996,42,53,10
espanol,1996,42,51,11
santander,1996,42,50,12
zaragoza,1996,42,50,13
sp gijon,1996,42,50,14
celta,1996,42,49,15
oviedo,1996,42,48,16
vallecano,1996,42,45,17
extremadura,1996,42,44,18
