team,year,day,points,position
hamburg,2011,3,1,15
fc koln,2011,3,1,16
freiburg,2011,3,1,17
bayern munich,2011,4,9,0
werder bremen,2011,4,9,1
schalke 04,2011,4,9,2
hannover,2011,4,8,3
dortmund,2011,4,7,4
mainz,2011,4,7,5
leverkusen,2011,4,7,6
m'gladbach,2011,4,7,7
hoffenheim,2011,4,6,8
nurnberg,2011,4,6,9
hertha,2011,4,5,10
stuttgart,2011,4,4,11
fc koln,2011,4,4,12
freiburg,2011,4,4,13
wolfsburg,2011,4,3,14
kaiserslautern,2011,4,2,15
augsburg,2011,4,2,16
hamburg,2011,4,1,17
bayern munich,2011,5,12,0
werder bremen,2011,5,12,1
leverkusen,2011,5,10,2
m'gladbach,2011,5,10,3
nurnberg,2011,5,9,4
schalke 04,2011,5,9,5
hoffenheim,2011,5,9,6
hannover,2011,5,8,7
hertha,2011,5,8,8
mainz,2011,5,7,9
stuttgart,2011,5,7,10
dortmund,2011,5,7,11
wolfsburg,2011,5,6,12
freiburg,2011,5,4,13
fc koln,2011,5,4,14
kaiserslautern,2011,5,2,15
augsburg,2011,5,2,16
hamburg,2011,5,1,17
bayern munich,2011,6,15,0
m'gladbach,2011,6,13,1
werder bremen,2011,6,13,2
hoffenheim,2011,6,12,3
hannover,2011,6,11,4
nurnberg,2011,6,10,5
leverkusen,2011,6,10,6
stuttgart,2011,6,10,7
schalke 04,2011,6,9,8
hertha,2011,6,9,9
fc koln,2011,6,7,10
mainz,2011,6,7,11
dortmund,2011,6,7,12
wolfsburg,2011,6,6,13
kaiserslautern,2011,6,5,14
freiburg,2011,6,4,15
augsburg,2011,6,3,16
hamburg,2011,6,1,17
bayern munich,2011,7,18,0
m'gladbach,2011,7,16,1
werder bremen,2011,7,16,2
hannover,2011,7,12,3
hoffenheim,2011,7,12,4
schalke 04,2011,7,12,5
dortmund,2011,7,10,6
fc koln,2011,7,10,7
leverkusen,2011,7,10,8
stuttgart,2011,7,10,9
nurnberg,2011,7,10,10
hertha,2011,7,9,11
wolfsburg,2011,7,9,12
mainz,2011,7,7,13
kaiserslautern,2011,7,5,14
hamburg,2011,7,4,15
freiburg,2011,7,4,16
augsburg,2011,7,4,17
bayern munich,2011,8,19,0
m'gladbach,2011,8,16,1
werder bremen,2011,8,16,2
schalke 04,2011,8,15,3
hannover,2011,8,15,4
dortmund,2011,8,13,5
leverkusen,2011,8,13,6
hoffenheim,2011,8,13,7
stuttgart,2011,8,13,8
hertha,2011,8,12,9
nurnberg,2011,8,11,10
fc koln,2011,8,10,11
wolfsburg,2011,8,9,12
mainz,2011,8,8,13
freiburg,2011,8,7,14
kaiserslautern,2011,8,5,15
hamburg,2011,8,4,16
augsburg,2011,8,4,17
bayern munich,2011,9,22,0
m'gladbach,2011,9,17,1
dortmund,2011,9,16,2
werder bremen,2011,9,16,3
stuttgart,2011,9,16,4
schalke 04,2011,9,15,5
hannover,2011,9,15,6
leverkusen,2011,9,14,7
fc koln,2011,9,13,8
hoffenheim,2011,9,13,9
hertha,2011,9,12,10
wolfsburg,2011,9,12,11
nurnberg,2011,9,11,12
kaiserslautern,2011,9,8,13
mainz,2011,9,8,14
hamburg,2011,9,7,15
freiburg,2011,9,7,16
augsburg,2011,9,7,17
bayern munich,2011,10,22,0
dortmund,2011,10,19,1
schalke 04,2011,10,18,2
hannover,2011,10,18,3
m'gladbach,2011,10,17,4
werder bremen,2011,10,17,5
stuttgart,2011,10,17,6
hoffenheim,2011,10,16,7
leverkusen,2011,10,14,8
hertha,2011,10,13,9
wolfsburg,2011,10,13,10
fc koln,2011,10,13,11
nurnberg,2011,10,12,12
kaiserslautern,2011,10,11,13
mainz,2011,10,9,14
hamburg,2011,10,8,15
augsburg,2011,10,8,16
freiburg,2011,10,7,17
bayern munich,2011,11,25,0
schalke 04,2011,11,21,1
dortmund,2011,11,20,2
m'gladbach,2011,11,20,3
werder bremen,2011,11,20,4
stuttgart,2011,11,18,5
hannover,2011,11,18,6
leverkusen,2011,11,17,7
hertha,2011,11,16,8
fc koln,2011,11,16,9
hoffenheim,2011,11,16,10
wolfsburg,2011,11,13,11
kaiserslautern,2011,11,12,12
nurnberg,2011,11,12,13
hamburg,2011,11,9,14
mainz,2011,11,9,15
augsburg,2011,11,8,16
freiburg,2011,11,7,17
bayern munich,2011,12,28,0
dortmund,2011,12,23,1
m'gladbach,2011,12,23,2
werder bremen,2011,12,23,3
schalke 04,2011,12,22,4
hannover,2011,12,19,5
leverkusen,2011,12,18,6
stuttgart,2011,12,18,7
hoffenheim,2011,12,17,8
hertha,2011,12,16,9
fc koln,2011,12,16,10
wolfsburg,2011,12,13,11
kaiserslautern,2011,12,13,12
mainz,2011,12,12,13
nurnberg,2011,12,12,14
hamburg,2011,12,10,15
freiburg,2011,12,10,16
augsburg,2011,12,8,17
bayern munich,2011,13,28,0
dortmund,2011,13,26,1
m'gladbach,2011,13,26,2
schalke 04,2011,13,25,3
werder bremen,2011,13,23,4
leverkusen,2011,13,21,5
stuttgart,2011,13,21,6
hannover,2011,13,19,7
hertha,2011,13,17,8
hoffenheim,2011,13,17,9
wolfsburg,2011,13,16,10
fc koln,2011,13,16,11
mainz,2011,13,15,12
hamburg,2011,13,13,13
kaiserslautern,2011,13,13,14
nurnberg,2011,13,12,15
freiburg,2011,13,11,16
augsburg,2011,13,8,17
dortmund,2011,14,29,0
m'gladbach,2011,14,29,1
bayern munich,2011,14,28,2
werder bremen,2011,14,26,3
schalke 04,2011,14,25,4
leverkusen,2011,14,22,5
stuttgart,2011,14,21,6
hannover,2011,14,20,7
hertha,2011,14,18,8
hoffenheim,2011,14,18,9
fc koln,2011,14,17,10
mainz,2011,14,16,11
wolfsburg,2011,14,16,12
nurnberg,2011,14,15,13
hamburg,2011,14,14,14
kaiserslautern,2011,14,13,15
freiburg,2011,14,12,16
augsburg,2011,14,11,17
bayern munich,2011,15,31,0
dortmund,2011,15,30,1
m'gladbach,2011,15,30,2
schalke 04,2011,15,28,3
werder bremen,2011,15,26,4
leverkusen,2011,15,25,5
stuttgart,2011,15,22,6
hannover,2011,15,21,7
fc koln,2011,15,20,8
hertha,2011,15,19,9
hoffenheim,2011,15,18,10
hamburg,2011,15,17,11
wolfsburg,2011,15,17,12
mainz,2011,15,17,13
nurnberg,2011,15,15,14
kaiserslautern,2011,15,14,15
freiburg,2011,15,13,16
augsburg,2011,15,11,17
bayern munich,2011,16,34,0
dortmund,2011,16,31,1
schalke 04,2011,16,31,2
m'gladbach,2011,16,30,3
werder bremen,2011,16,29,4
leverkusen,2011,16,26,5
stuttgart,2011,16,22,6
hannover,2011,16,22,7
fc koln,2011,16,21,8
hoffenheim,2011,16,21,9
hertha,2011,16,19,10
hamburg,2011,16,18,11
mainz,2011,16,18,12
wolfsburg,2011,16,17,13
nurnberg,2011,16,15,14
kaiserslautern,2011,16,15,15
augsburg,2011,16,14,16
freiburg,2011,16,13,17
bayern munich,2011,17,37,0
dortmund,2011,17,34,1
schalke 04,2011,17,34,2
m'gladbach,2011,17,33,3
werder bremen,2011,17,29,4
leverkusen,2011,17,26,5
hannover,2011,17,23,6
stuttgart,2011,17,22,7
hoffenheim,2011,17,22,8
fc koln,2011,17,21,9
hertha,2011,17,20,10
wolfsburg,2011,17,20,11
hamburg,2011,17,19,12
mainz,2011,17,18,13
nurnberg,2011,17,18,14
kaiserslautern,2011,17,16,15
augsburg,2011,17,15,16
freiburg,2011,17,13,17
dortmund,2011,18,37,0
bayern munich,2011,18,37,1
schalke 04,2011,18,37,2
m'gladbach,2011,18,36,3
werder bremen,2011,18,30,4
leverkusen,2011,18,29,5
hannover,2011,18,24,6
hoffenheim,2011,18,23,7
wolfsburg,2011,18,23,8
stuttgart,2011,18,22,9
nurnberg,2011,18,21,10
fc koln,2011,18,21,11
hertha,2011,18,20,12
hamburg,2011,18,19,13
mainz,2011,18,18,14
kaiserslautern,2011,18,17,15
freiburg,2011,18,16,16
augsburg,2011,18,15,17
dortmund,2011,19,40,0
bayern munich,2011,19,40,1
schalke 04,2011,19,40,2
m'gladbach,2011,19,39,3
werder bremen,2011,19,31,4
leverkusen,2011,19,30,5
hannover,2011,19,27,6
hoffenheim,2011,19,23,7
wolfsburg,2011,19,23,8
hamburg,2011,19,22,9
stuttgart,2011,19,22,10
nurnberg,2011,19,21,11
mainz,2011,19,21,12
fc koln,2011,19,21,13
hertha,2011,19,20,14
kaiserslautern,2011,19,18,15
freiburg,2011,19,16,16
augsburg,2011,19,16,17
dortmund,2011,20,43,0
bayern munich,2011,20,41,1
schalke 04,2011,20,41,2
m'gladbach,2011,20,40,3
werder bremen,2011,20,32,4
leverkusen,2011,20,31,5
hannover,2011,20,30,6
wolfsburg,2011,20,24,7
fc koln,2011,20,24,8
hoffenheim,2011,20,24,9
hamburg,2011,20,23,10
stuttgart,2011,20,23,11
mainz,2011,20,22,12
nurnberg,2011,20,21,13
hertha,2011,20,20,14
kaiserslautern,2011,20,18,15
freiburg,2011,20,17,16
augsburg,2011,20,17,17
dortmund,2011,21,46,0
bayern munich,2011,21,44,1
m'gladbach,2011,21,43,2
schalke 04,2011,21,41,3
werder bremen,2011,21,33,4
leverkusen,2011,21,31,5
hannover,2011,21,31,6
wolfsburg,2011,21,27,7
hamburg,2011,21,26,8
stuttgart,2011,21,26,9
hoffenheim,2011,21,25,10
fc koln,2011,21,24,11
mainz,2011,21,23,12
nurnberg,2011,21,22,13
hertha,2011,21,20,14
kaiserslautern,2011,21,18,15
augsburg,2011,21,18,16
freiburg,2011,21,17,17
dortmund,2011,22,49,0
m'gladbach,2011,22,46,1
bayern munich,2011,22,45,2
schalke 04,2011,22,44,3
werder bremen,2011,22,36,4
leverkusen,2011,22,34,5
hannover,2011,22,34,6
wolfsburg,2011,22,27,7
hamburg,2011,22,26,8
stuttgart,2011,22,26,9
hoffenheim,2011,22,26,10
nurnberg,2011,22,25,11
mainz,2011,22,24,12
fc koln,2011,22,24,13
hertha,2011,22,20,14
kaiserslautern,2011,22,18,15
freiburg,2011,22,18,16
augsburg,2011,22,18,17
dortmund,2011,23,52,0
bayern munich,2011,23,48,1
m'gladbach,2011,23,47,2
schalke 04,2011,23,44,3
leverkusen,2011,23,37,4
werder bremen,2011,23,36,5
hannover,2011,23,34,6
stuttgart,2011,23,29,7
hoffenheim,2011,23,29,8
nurnberg,2011,23,28,9
wolfsburg,2011,23,27,10
mainz,2011,23,27,11
hamburg,2011,23,27,12
fc koln,2011,23,24,13
augsburg,2011,23,21,14
hertha,2011,23,20,15
kaiserslautern,2011,23,18,16
freiburg,2011,23,18,17
dortmund,2011,24,55,0
bayern munich,2011,24,48,1
m'gladbach,2011,24,47,2
schalke 04,2011,24,44,3
leverkusen,2011,24,40,4
werder bremen,2011,24,36,5
hannover,2011,24,35,6
stuttgart,2011,24,32,7
nurnberg,2011,24,31,8
hoffenheim,2011,24,30,9
wolfsburg,2011,24,28,10
hamburg,2011,24,27,11
mainz,2011,24,27,12
fc koln,2011,24,25,13
hertha,2011,24,23,14
augsburg,2011,24,22,15
freiburg,2011,24,21,16
kaiserslautern,2011,24,19,17
dortmund,2011,25,56,0
bayern munich,2011,25,51,1
m'gladbach,2011,25,48,2
schalke 04,2011,25,47,3
leverkusen,2011,25,40,4
werder bremen,2011,25,39,5
hannover,2011,25,35,6
stuttgart,2011,25,33,7
wolfsburg,2011,25,31,8
nurnberg,2011,25,31,9
hoffenheim,2011,25,30,10
mainz,2011,25,30,11
fc koln,2011,25,28,12
hamburg,2011,25,27,13
augsburg,2011,25,23,14
hertha,2011,25,23,15
freiburg,2011,25,22,16
kaiserslautern,2011,25,20,17
dortmund,2011,26,59,0
bayern munich,2011,26,54,1
m'gladbach,2011,26,51,2
schalke 04,2011,26,50,3
leverkusen,2011,26,40,4
werder bremen,2011,26,39,5
hannover,2011,26,38,6
stuttgart,2011,26,36,7
wolfsburg,2011,26,34,8
nurnberg,2011,26,31,9
hoffenheim,2011,26,30,10
mainz,2011,26,30,11
fc koln,2011,26,28,12
hamburg,2011,26,27,13
augsburg,2011,26,26,14
freiburg,2011,26,25,15
hertha,2011,26,23,16
kaiserslautern,2011,26,20,17
dortmund,2011,27,62,0
bayern munich,2011,27,57,1
schalke 04,2011,27,53,2
m'gladbach,2011,27,51,3
leverkusen,2011,27,40,4
werder bremen,2011,27,40,5
stuttgart,2011,27,39,6
hannover,2011,27,38,7
wolfsburg,2011,27,37,8
hoffenheim,2011,27,33,9
nurnberg,2011,27,31,10
mainz,2011,27,30,11
fc koln,2011,27,28,12
freiburg,2011,27,28,13
hamburg,2011,27,27,14
augsburg,2011,27,27,15
hertha,2011,27,26,16
kaiserslautern,2011,27,20,17
dortmund,2011,28,63,0
bayern munich,2011,28,60,1
schalke 04,2011,28,54,2
m'gladbach,2011,28,51,3
hannover,2011,28,41,4
leverkusen,2011,28,40,5
werder bremen,2011,28,40,6
wolfsburg,2011,28,40,7
stuttgart,2011,28,40,8
hoffenheim,2011,28,34,9
mainz,2011,28,33,10
freiburg,2011,28,31,11
nurnberg,2011,28,31,12
hamburg,2011,28,30,13
augsburg,2011,28,30,14
fc koln,2011,28,28,15
hertha,2011,28,26,16
kaiserslautern,2011,28,20,17
dortmund,2011,29,66,0
bayern munich,2011,29,63,1
schalke 04,2011,29,57,2
m'gladbach,2011,29,52,3
stuttgart,2011,29,43,4
leverkusen,2011,29,41,5
hannover,2011,29,41,6
werder bremen,2011,29,41,7
wolfsburg,2011,29,40,8
hoffenheim,2011,29,37,9
mainz,2011,29,33,10
freiburg,2011,29,32,11
nurnberg,2011,29,32,12
hamburg,2011,29,31,13
augsburg,2011,29,30,14
fc koln,2011,29,29,15
hertha,2011,29,27,16
kaiserslautern,2011,29,20,17
dortmund,2011,30,69,0
bayern munich,2011,30,63,1
schalke 04,2011,30,57,2
m'gladbach,2011,30,53,3
stuttgart,2011,30,46,4
leverkusen,2011,30,44,5
hannover,2011,30,44,6
werder bremen,2011,30,42,7
hoffenheim,2011,30,40,8
wolfsburg,2011,30,40,9
mainz,2011,30,36,10
freiburg,2011,30,35,11
nurnberg,2011,30,35,12
hamburg,2011,30,31,13
augsburg,2011,30,30,14
fc koln,2011,30,29,15
hertha,2011,30,27,16
kaiserslautern,2011,30,20,17
dortmund,2011,31,72,0
bayern munich,2011,31,64,1
schalke 04,2011,31,57,2
m'gladbach,2011,31,56,3
stuttgart,2011,31,49,4
leverkusen,2011,31,45,5
hannover,2011,31,44,6
werder bremen,2011,31,42,7
hoffenheim,2011,31,41,8
wolfsburg,2011,31,40,9
nurnberg,2011,31,38,10
mainz,2011,31,37,11
freiburg,2011,31,36,12
hamburg,2011,31,34,13
augsburg,2011,31,33,14
fc koln,2011,31,29,15
hertha,2011,31,28,16
kaiserslautern,2011,31,20,17
dortmund,2011,32,75,0
bayern munich,2011,32,67,1
schalke 04,2011,32,58,2
m'gladbach,2011,32,56,3
stuttgart,2011,32,50,4
leverkusen,2011,32,48,5
hannover,2011,32,45,6
werder bremen,2011,32,42,7
hoffenheim,2011,32,41,8
wolfsburg,2011,32,41,9
nurnberg,2011,32,39,10
mainz,2011,32,38,11
freiburg,2011,32,37,12
hamburg,2011,32,35,13
augsburg,2011,32,34,14
fc koln,2011,32,30,15
hertha,2011,32,28,16
kaiserslautern,2011,32,23,17
dortmund,2011,33,78,0
bayern munich,2011,33,70,1
schalke 04,2011,33,61,2
m'gladbach,2011,33,57,3
leverkusen,2011,33,51,4
stuttgart,2011,33,50,5
hannover,2011,33,45,6
wolfsburg,2011,33,44,7
nurnberg,2011,33,42,8
werder bremen,2011,33,42,9
hoffenheim,2011,33,41,10
freiburg,2011,33,40,11
mainz,2011,33,39,12
hamburg,2011,33,36,13
augsburg,2011,33,35,14
fc koln,2011,33,30,15
hertha,2011,33,28,16
kaiserslautern,2011,33,23,17
dortmund,2011,34,81,0
bayern munich,2011,34,73,1
schalke 04,2011,34,64,2
m'gladbach,2011,34,60,3
leverkusen,2011,34,54,4
stuttgart,2011,34,53,5
hannover,2011,34,48,6
wolfsburg,2011,34,44,7
nurnberg,2011,34,42,8
werder bremen,2011,34,42,9
hoffenheim,2011,34,41,10
freiburg,2011,34,40,11
mainz,2011,34,39,12
augsburg,2011,34,38,13
hamburg,2011,34,36,14
hertha,2011,34,31,15
fc koln,2011,34,30,16
kaiserslautern,2011,34,23,17
bayern munich,2012,0,0,0
dortmund,2012,0,0,1
augsburg,2012,0,0,2
fortuna dusseldorf,2012,0,0,3
ein frankfurt,2012,0,0,4
leverkusen,2012,0,0,5
freiburg,2012,0,0,6
mainz,2012,0,0,7
greuther furth,2012,0,0,8
werder bremen,2012,0,0,9
hamburg,2012,0,0,10
nurnberg,2012,0,0,11
m'gladbach,2012,0,0,12
hoffenheim,2012,0,0,13
hannover,2012,0,0,14
schalke 04,2012,0,0,15
stuttgart,2012,0,0,16
wolfsburg,2012,0,0,17
bayern munich,2012,1,3,0
dortmund,2012,1,3,1
m'gladbach,2012,1,3,2
fortuna dusseldorf,2012,1,3,3
ein frankfurt,2012,1,3,4
nurnberg,2012,1,3,5
wolfsburg,2012,1,3,6
freiburg,2012,1,1,7
schalke 04,2012,1,1,8
hannover,2012,1,1,9
mainz,2012,1,1,10
leverkusen,2012,1,0,11
hamburg,2012,1,0,12
hoffenheim,2012,1,0,13
werder bremen,2012,1,0,14
greuther furth,2012,1,0,15
stuttgart,2012,1,0,16
augsburg,2012,1,0,17
bayern munich,2012,2,6,0
ein frankfurt,2012,2,6,1
schalke 04,2012,2,4,2
fortuna dusseldorf,2012,2,4,3
dortmund,2012,2,4,4
hannover,2012,2,4,5
m'gladbach,2012,2,4,6
nurnberg,2012,2,4,7
greuther furth,2012,2,3,8
werder bremen,2012,2,3,9
leverkusen,2012,2,3,10
wolfsburg,2012,2,3,11
mainz,2012,2,1,12
freiburg,2012,2,1,13
hamburg,2012,2,0,14
hoffenheim,2012,2,0,15
augsburg,2012,2,0,16
stuttgart,2012,2,0,17
bayern munich,2012,3,9,0
ein frankfurt,2012,3,9,1
schalke 04,2012,3,7,2
hannover,2012,3,7,3
dortmund,2012,3,7,4
nurnberg,2012,3,7,5
fortuna dusseldorf,2012,3,5,6
m'gladbach,2012,3,4,7
freiburg,2012,3,4,8
wolfsburg,2012,3,4,9
werder bremen,2012,3,3,10
leverkusen,2012,3,3,11
greuther furth,2012,3,3,12
mainz,2012,3,1,13
augsburg,2012,3,1,14
stuttgart,2012,3,1,15
hamburg,2012,3,0,16
hoffenheim,2012,3,0,17
bayern munich,2012,4,12,0
ein frankfurt,2012,4,12,1
schalke 04,2012,4,7,2
hannover,2012,4,7,3
dortmund,2012,4,7,4
nurnberg,2012,4,7,5
fortuna dusseldorf,2012,4,6,6
m'gladbach,2012,4,5,7
freiburg,2012,4,5,8
wolfsburg,2012,4,5,9
werder bremen,2012,4,4,10
leverkusen,2012,4,4,11
greuther furth,2012,4,4,12
mainz,2012,4,4,13
hamburg,2012,4,3,14
hoffenheim,2012,4,3,15
stuttgart,2012,4,2,16
augsburg,2012,4,1,17
bayern munich,2012,5,15,0
ein frankfurt,2012,5,13,1
schalke 04,2012,5,10,2
hannover,2012,5,10,3
fortuna dusseldorf,2012,5,9,4
dortmund,2012,5,8,5
leverkusen,2012,5,7,6
werder bremen,2012,5,7,7
nurnberg,2012,5,7,8
m'gladbach,2012,5,6,9
hoffenheim,2012,5,6,10
freiburg,2012,5,5,11
wolfsburg,2012,5,5,12
mainz,2012,5,4,13
hamburg,2012,5,4,14
greuther furth,2012,5,4,15
stuttgart,2012,5,2,16
augsburg,2012,5,1,17
bayern munich,2012,6,18,0
ein frankfurt,2012,6,16,1
schalke 04,2012,6,11,2
dortmund,2012,6,11,3
fortuna dusseldorf,2012,6,10,4
hannover,2012,6,10,5
leverkusen,2012,6,10,6
mainz,2012,6,7,7
hoffenheim,2012,6,7,8
werder bremen,2012,6,7,9
nurnberg,2012,6,7,10
hamburg,2012,6,7,11
m'gladbach,2012,6,6,12
freiburg,2012,6,5,13
wolfsburg,2012,6,5,14
stuttgart,2012,6,5,15
greuther furth,2012,6,4,16
augsburg,2012,6,2,17
bayern munich,2012,7,21,0
ein frankfurt,2012,7,16,1
schalke 04,2012,7,14,2
dortmund,2012,7,12,3
hannover,2012,7,11,4
leverkusen,2012,7,11,5
mainz,2012,7,10,6
fortuna dusseldorf,2012,7,10,7
hamburg,2012,7,10,8
m'gladbach,2012,7,9,9
freiburg,2012,7,8,10
werder bremen,2012,7,7,11
nurnberg,2012,7,7,12
hoffenheim,2012,7,7,13
stuttgart,2012,7,6,14
augsburg,2012,7,5,15
wolfsburg,2012,7,5,16
greuther furth,2012,7,4,17
bayern munich,2012,8,24,0
ein frankfurt,2012,8,19,1
schalke 04,2012,8,17,2
dortmund,2012,8,12,3
leverkusen,2012,8,12,4
freiburg,2012,8,11,5
mainz,2012,8,11,6
hannover,2012,8,11,7
fortuna dusseldorf,2012,8,10,8
werder bremen,2012,8,10,9
hamburg,2012,8,10,10
stuttgart,2012,8,9,11
m'gladbach,2012,8,9,12
hoffenheim,2012,8,8,13
nurnberg,2012,8,8,14
augsburg,2012,8,6,15
greuther furth,2012,8,5,16
wolfsburg,2012,8,5,17
bayern munich,2012,9,24,0
schalke 04,2012,9,20,1
ein frankfurt,2012,9,19,2
dortmund,2012,9,15,3
leverkusen,2012,9,15,4
mainz,2012,9,14,5
hamburg,2012,9,13,6
stuttgart,2012,9,12,7
m'gladbach,2012,9,12,8
werder bremen,2012,9,11,9
freiburg,2012,9,11,10
hannover,2012,9,11,11
fortuna dusseldorf,2012,9,10,12
hoffenheim,2012,9,8,13
wolfsburg,2012,9,8,14
nurnberg,2012,9,8,15
augsburg,2012,9,6,16
greuther furth,2012,9,6,17
bayern munich,2012,10,27,0
schalke 04,2012,10,20,1
ein frankfurt,2012,10,20,2
leverkusen,2012,10,18,3
dortmund,2012,10,16,4
werder bremen,2012,10,14,5
mainz,2012,10,14,6
hannover,2012,10,14,7
stuttgart,2012,10,13,8
hamburg,2012,10,13,9
m'gladbach,2012,10,13,10
freiburg,2012,10,12,11
nurnberg,2012,10,11,12
hoffenheim,2012,10,11,13
fortuna dusseldorf,2012,10,10,14
wolfsburg,2012,10,8,15
greuther furth,2012,10,7,16
augsburg,2012,10,6,17
bayern munich,2012,11,30,0
schalke 04,2012,11,23,1
ein frankfurt,2012,11,20,2
dortmund,2012,11,19,3
leverkusen,2012,11,18,4
mainz,2012,11,17,5
hannover,2012,11,17,6
m'gladbach,2012,11,16,7
werder bremen,2012,11,14,8
hamburg,2012,11,14,9
freiburg,2012,11,13,10
stuttgart,2012,11,13,11
hoffenheim,2012,11,12,12
nurnberg,2012,11,11,13
wolfsburg,2012,11,11,14
fortuna dusseldorf,2012,11,11,15
greuther furth,2012,11,7,16
augsburg,2012,11,6,17
bayern munich,2012,12,31,0
schalke 04,2012,12,23,1
ein frankfurt,2012,12,23,2
dortmund,2012,12,22,3
leverkusen,2012,12,21,4
werder bremen,2012,12,17,5
hamburg,2012,12,17,6
mainz,2012,12,17,7
hannover,2012,12,17,8
freiburg,2012,12,16,9
stuttgart,2012,12,16,10
m'gladbach,2012,12,16,11
wolfsburg,2012,12,14,12
hoffenheim,2012,12,12,13
nurnberg,2012,12,12,14
fortuna dusseldorf,2012,12,11,15
greuther furth,2012,12,7,16
augsburg,2012,12,6,17
bayern munich,2012,13,34,0
dortmund,2012,13,25,1
ein frankfurt,2012,13,24,2
leverkusen,2012,13,24,3
schalke 04,2012,13,24,4
freiburg,2012,13,19,5
werder bremen,2012,13,18,6
hamburg,2012,13,17,7
mainz,2012,13,17,8
m'gladbach,2012,13,17,9
hannover,2012,13,17,10
stuttgart,2012,13,16,11
wolfsburg,2012,13,15,12
fortuna dusseldorf,2012,13,14,13
nurnberg,2012,13,13,14
hoffenheim,2012,13,12,15
greuther furth,2012,13,8,16
augsburg,2012,13,7,17
bayern munich,2012,14,37,0
leverkusen,2012,14,27,1
dortmund,2012,14,26,2
schalke 04,2012,14,24,3
ein frankfurt,2012,14,24,4
hamburg,2012,14,20,5
mainz,2012,14,20,6
m'gladbach,2012,14,20,7
hannover,2012,14,20,8
freiburg,2012,14,19,9
stuttgart,2012,14,19,10
werder bremen,2012,14,18,11
nurnberg,2012,14,16,12
wolfsburg,2012,14,15,13
fortuna dusseldorf,2012,14,15,14
hoffenheim,2012,14,12,15
greuther furth,2012,14,8,16
augsburg,2012,14,7,17
bayern munich,2012,15,38,0
leverkusen,2012,15,30,1
dortmund,2012,15,27,2
schalke 04,2012,15,25,3
ein frankfurt,2012,15,24,4
mainz,2012,15,23,5
stuttgart,2012,15,22,6
werder bremen,2012,15,21,7
hamburg,2012,15,21,8
m'gladbach,2012,15,21,9
freiburg,2012,15,20,10
hannover,2012,15,20,11
fortuna dusseldorf,2012,15,18,12
nurnberg,2012,15,16,13
wolfsburg,2012,15,16,14
hoffenheim,2012,15,12,15
greuther furth,2012,15,8,16
augsburg,2012,15,8,17
bayern munich,2012,16,41,0
leverkusen,2012,16,30,1
dortmund,2012,16,27,2
ein frankfurt,2012,16,27,3
stuttgart,2012,16,25,4
schalke 04,2012,16,25,5
hamburg,2012,16,24,6
m'gladbach,2012,16,24,7
freiburg,2012,16,23,8
mainz,2012,16,23,9
hannover,2012,16,23,10
werder bremen,2012,16,21,11
nurnberg,2012,16,19,12
wolfsburg,2012,16,19,13
fortuna dusseldorf,2012,16,18,14
hoffenheim,2012,16,12,15
augsburg,2012,16,8,16
greuther furth,2012,16,8,17
bayern munich,2012,17,42,0
leverkusen,2012,17,33,1
dortmund,2012,17,30,2
ein frankfurt,2012,17,30,3
freiburg,2012,17,26,4
mainz,2012,17,26,5
stuttgart,2012,17,25,6
schalke 04,2012,17,25,7
m'gladbach,2012,17,25,8
hamburg,2012,17,24,9
hannover,2012,17,23,10
werder bremen,2012,17,22,11
fortuna dusseldorf,2012,17,21,12
nurnberg,2012,17,20,13
wolfsburg,2012,17,19,14
hoffenheim,2012,17,12,15
augsburg,2012,17,9,16
greuther furth,2012,17,9,17
bayern munich,2012,18,45,0
leverkusen,2012,18,36,1
dortmund,2012,18,33,2
ein frankfurt,2012,18,30,3
schalke 04,2012,18,28,4
freiburg,2012,18,27,5
mainz,2012,18,27,6
m'gladbach,2012,18,26,7
stuttgart,2012,18,25,8
hamburg,2012,18,25,9
hannover,2012,18,23,10
werder bremen,2012,18,22,11
wolfsburg,2012,18,22,12
nurnberg,2012,18,21,13
fortuna dusseldorf,2012,18,21,14
hoffenheim,2012,18,13,15
augsburg,2012,18,12,16
greuther furth,2012,18,9,17
bayern munich,2012,19,48,0
leverkusen,2012,19,37,1
dortmund,2012,19,36,2
ein frankfurt,2012,19,33,3
mainz,2012,19,30,4
schalke 04,2012,19,29,5
m'gladbach,2012,19,29,6
hamburg,2012,19,28,7
freiburg,2012,19,28,8
hannover,2012,19,26,9
stuttgart,2012,19,25,10
werder bremen,2012,19,22,11
wolfsburg,2012,19,22,12
nurnberg,2012,19,21,13
fortuna dusseldorf,2012,19,21,14
hoffenheim,2012,19,13,15
augsburg,2012,19,13,16
greuther furth,2012,19,9,17
bayern munich,2012,20,51,0
dortmund,2012,20,39,1
leverkusen,2012,20,37,2
ein frankfurt,2012,20,36,3
mainz,2012,20,30,4
schalke 04,2012,20,29,5
m'gladbach,2012,20,29,6
hamburg,2012,20,28,7
freiburg,2012,20,28,8
hannover,2012,20,26,9
stuttgart,2012,20,25,10
werder bremen,2012,20,25,11
nurnberg,2012,20,24,12
fortuna dusseldorf,2012,20,24,13
wolfsburg,2012,20,23,14
hoffenheim,2012,20,16,15
augsburg,2012,20,14,16
greuther furth,2012,20,12,17
bayern munich,2012,21,54,0
dortmund,2012,21,39,1
leverkusen,2012,21,38,2
