team,year,day,points,position
twente,2005,14,17,10
roda jc,2005,14,16,11
nac breda,2005,14,16,12
heracles,2005,14,15,13
den haag,2005,14,12,14
sparta,2005,14,12,15
willem ii,2005,14,9,16
roosendaal,2005,14,4,17
psv eindhoven,2005,15,35,0
az alkmaar,2005,15,35,1
feyenoord,2005,15,35,2
nijmegen,2005,15,27,3
waalwijk,2005,15,26,4
utrecht,2005,15,24,5
ajax,2005,15,24,6
vitesse,2005,15,23,7
groningen,2005,15,23,8
heerenveen,2005,15,22,9
nac breda,2005,15,19,10
twente,2005,15,17,11
roda jc,2005,15,16,12
heracles,2005,15,15,13
den haag,2005,15,15,14
sparta,2005,15,12,15
willem ii,2005,15,9,16
roosendaal,2005,15,4,17
psv eindhoven,2005,16,38,0
az alkmaar,2005,16,38,1
feyenoord,2005,16,35,2
nijmegen,2005,16,27,3
ajax,2005,16,27,4
waalwijk,2005,16,26,5
groningen,2005,16,26,6
heerenveen,2005,16,25,7
utrecht,2005,16,25,8
vitesse,2005,16,23,9
roda jc,2005,16,19,10
nac breda,2005,16,19,11
den haag,2005,16,18,12
twente,2005,16,17,13
heracles,2005,16,16,14
sparta,2005,16,15,15
willem ii,2005,16,9,16
roosendaal,2005,16,4,17
psv eindhoven,2005,17,41,0
feyenoord,2005,17,38,1
az alkmaar,2005,17,38,2
ajax,2005,17,30,3
waalwijk,2005,17,27,4
nijmegen,2005,17,27,5
vitesse,2005,17,26,6
heerenveen,2005,17,26,7
groningen,2005,17,26,8
utrecht,2005,17,26,9
roda jc,2005,17,22,10
twente,2005,17,20,11
nac breda,2005,17,19,12
heracles,2005,17,19,13
den haag,2005,17,18,14
sparta,2005,17,16,15
willem ii,2005,17,9,16
roosendaal,2005,17,4,17
psv eindhoven,2005,18,42,0
feyenoord,2005,18,41,1
az alkmaar,2005,18,41,2
ajax,2005,18,30,3
waalwijk,2005,18,30,4
heerenveen,2005,18,29,5
groningen,2005,18,29,6
utrecht,2005,18,29,7
nijmegen,2005,18,28,8
vitesse,2005,18,26,9
roda jc,2005,18,22,10
heracles,2005,18,22,11
twente,2005,18,21,12
nac breda,2005,18,19,13
den haag,2005,18,18,14
sparta,2005,18,16,15
willem ii,2005,18,9,16
roosendaal,2005,18,4,17
psv eindhoven,2005,19,45,0
feyenoord,2005,19,44,1
az alkmaar,2005,19,44,2
groningen,2005,19,32,3
utrecht,2005,19,32,4
nijmegen,2005,19,31,5
ajax,2005,19,31,6
waalwijk,2005,19,31,7
heerenveen,2005,19,29,8
vitesse,2005,19,26,9
roda jc,2005,19,25,10
twente,2005,19,22,11
heracles,2005,19,22,12
nac breda,2005,19,19,13
den haag,2005,19,18,14
sparta,2005,19,16,15
willem ii,2005,19,10,16
roosendaal,2005,19,5,17
psv eindhoven,2005,20,48,0
feyenoord,2005,20,45,1
az alkmaar,2005,20,45,2
nijmegen,2005,20,34,3
ajax,2005,20,34,4
groningen,2005,20,33,5
utrecht,2005,20,33,6
waalwijk,2005,20,31,7
heerenveen,2005,20,30,8
vitesse,2005,20,29,9
roda jc,2005,20,26,10
heracles,2005,20,25,11
twente,2005,20,22,12
nac breda,2005,20,20,13
den haag,2005,20,18,14
sparta,2005,20,17,15
willem ii,2005,20,10,16
roosendaal,2005,20,5,17
psv eindhoven,2005,21,51,0
feyenoord,2005,21,48,1
az alkmaar,2005,21,48,2
groningen,2005,21,36,3
utrecht,2005,21,36,4
nijmegen,2005,21,35,5
ajax,2005,21,34,6
heerenveen,2005,21,33,7
vitesse,2005,21,32,8
waalwijk,2005,21,31,9
roda jc,2005,21,26,10
heracles,2005,21,25,11
twente,2005,21,22,12
sparta,2005,21,20,13
nac breda,2005,21,20,14
den haag,2005,21,18,15
willem ii,2005,21,11,16
roosendaal,2005,21,5,17
psv eindhoven,2005,22,54,0
feyenoord,2005,22,51,1
az alkmaar,2005,22,49,2
nijmegen,2005,22,38,3
groningen,2005,22,37,4
utrecht,2005,22,36,5
heerenveen,2005,22,36,6
ajax,2005,22,34,7
vitesse,2005,22,33,8
waalwijk,2005,22,31,9
roda jc,2005,22,26,10
heracles,2005,22,26,11
twente,2005,22,25,12
sparta,2005,22,21,13
nac breda,2005,22,21,14
den haag,2005,22,18,15
willem ii,2005,22,14,16
roosendaal,2005,22,5,17
psv eindhoven,2005,23,57,0
feyenoord,2005,23,54,1
az alkmaar,2005,23,52,2
nijmegen,2005,23,38,3
heerenveen,2005,23,37,4
ajax,2005,23,37,5
groningen,2005,23,37,6
utrecht,2005,23,36,7
vitesse,2005,23,33,8
waalwijk,2005,23,31,9
roda jc,2005,23,29,10
twente,2005,23,28,11
heracles,2005,23,27,12
sparta,2005,23,24,13
nac breda,2005,23,24,14
den haag,2005,23,18,15
willem ii,2005,23,14,16
roosendaal,2005,23,5,17
psv eindhoven,2005,24,60,0
feyenoord,2005,24,55,1
az alkmaar,2005,24,55,2
heerenveen,2005,24,40,3
ajax,2005,24,40,4
groningen,2005,24,40,5
nijmegen,2005,24,39,6
utrecht,2005,24,37,7
waalwijk,2005,24,34,8
vitesse,2005,24,33,9
twente,2005,24,31,10
roda jc,2005,24,29,11
heracles,2005,24,27,12
nac breda,2005,24,25,13
sparta,2005,24,24,14
den haag,2005,24,18,15
willem ii,2005,24,14,16
roosendaal,2005,24,5,17
psv eindhoven,2005,25,63,0
feyenoord,2005,25,58,1
az alkmaar,2005,25,55,2
ajax,2005,25,43,3
groningen,2005,25,43,4
heerenveen,2005,25,40,5
utrecht,2005,25,40,6
nijmegen,2005,25,39,7
twente,2005,25,34,8
waalwijk,2005,25,34,9
vitesse,2005,25,33,10
roda jc,2005,25,32,11
heracles,2005,25,27,12
nac breda,2005,25,25,13
sparta,2005,25,24,14
den haag,2005,25,21,15
willem ii,2005,25,17,16
roosendaal,2005,25,5,17
psv eindhoven,2005,26,66,0
feyenoord,2005,26,59,1
az alkmaar,2005,26,55,2
ajax,2005,26,46,3
groningen,2005,26,44,4
heerenveen,2005,26,43,5
utrecht,2005,26,43,6
nijmegen,2005,26,39,7
twente,2005,26,35,8
waalwijk,2005,26,35,9
vitesse,2005,26,33,10
roda jc,2005,26,32,11
sparta,2005,26,27,12
heracles,2005,26,27,13
nac breda,2005,26,25,14
den haag,2005,26,24,15
willem ii,2005,26,17,16
roosendaal,2005,26,8,17
psv eindhoven,2005,27,69,0
feyenoord,2005,27,62,1
az alkmaar,2005,27,58,2
ajax,2005,27,49,3
groningen,2005,27,44,4
utrecht,2005,27,43,5
heerenveen,2005,27,43,6
nijmegen,2005,27,39,7
twente,2005,27,38,8
waalwijk,2005,27,38,9
roda jc,2005,27,35,10
vitesse,2005,27,33,11
nac breda,2005,27,28,12
sparta,2005,27,27,13
heracles,2005,27,27,14
den haag,2005,27,24,15
willem ii,2005,27,20,16
roosendaal,2005,27,8,17
psv eindhoven,2005,28,70,0
feyenoord,2005,28,63,1
az alkmaar,2005,28,61,2
ajax,2005,28,50,3
utrecht,2005,28,46,4
groningen,2005,28,44,5
heerenveen,2005,28,43,6
nijmegen,2005,28,42,7
twente,2005,28,41,8
waalwijk,2005,28,39,9
roda jc,2005,28,36,10
vitesse,2005,28,36,11
sparta,2005,28,28,12
nac breda,2005,28,28,13
den haag,2005,28,27,14
heracles,2005,28,27,15
willem ii,2005,28,20,16
roosendaal,2005,28,8,17
psv eindhoven,2005,29,73,0
az alkmaar,2005,29,64,1
feyenoord,2005,29,63,2
ajax,2005,29,50,3
utrecht,2005,29,49,4
groningen,2005,29,47,5
heerenveen,2005,29,46,6
twente,2005,29,42,7
nijmegen,2005,29,42,8
waalwijk,2005,29,39,9
roda jc,2005,29,37,10
vitesse,2005,29,37,11
heracles,2005,29,30,12
nac breda,2005,29,29,13
den haag,2005,29,28,14
sparta,2005,29,28,15
willem ii,2005,29,20,16
roosendaal,2005,29,9,17
psv eindhoven,2005,30,76,0
az alkmaar,2005,30,67,1
feyenoord,2005,30,63,2
utrecht,2005,30,52,3
ajax,2005,30,51,4
heerenveen,2005,30,49,5
groningen,2005,30,48,6
nijmegen,2005,30,43,7
twente,2005,30,42,8
roda jc,2005,30,40,9
vitesse,2005,30,40,10
waalwijk,2005,30,39,11
den haag,2005,30,31,12
nac breda,2005,30,30,13
heracles,2005,30,30,14
sparta,2005,30,28,15
willem ii,2005,30,20,16
roosendaal,2005,30,9,17
psv eindhoven,2005,31,79,0
az alkmaar,2005,31,70,1
feyenoord,2005,31,66,2
utrecht,2005,31,55,3
groningen,2005,31,51,4
ajax,2005,31,51,5
heerenveen,2005,31,49,6
nijmegen,2005,31,46,7
roda jc,2005,31,43,8
twente,2005,31,42,9
vitesse,2005,31,40,10
waalwijk,2005,31,39,11
heracles,2005,31,33,12
den haag,2005,31,32,13
nac breda,2005,31,30,14
sparta,2005,31,28,15
willem ii,2005,31,21,16
roosendaal,2005,31,9,17
psv eindhoven,2005,32,80,0
az alkmaar,2005,32,70,1
feyenoord,2005,32,67,2
utrecht,2005,32,55,3
ajax,2005,32,54,4
groningen,2005,32,52,5
heerenveen,2005,32,50,6
nijmegen,2005,32,46,7
twente,2005,32,45,8
roda jc,2005,32,44,9
vitesse,2005,32,43,10
waalwijk,2005,32,39,11
heracles,2005,32,36,12
nac breda,2005,32,33,13
den haag,2005,32,32,14
sparta,2005,32,31,15
willem ii,2005,32,22,16
roosendaal,2005,32,9,17
psv eindhoven,2005,33,81,0
az alkmaar,2005,33,71,1
feyenoord,2005,33,68,2
ajax,2005,33,57,3
groningen,2005,33,55,4
utrecht,2005,33,55,5
heerenveen,2005,33,50,6
roda jc,2005,33,47,7
twente,2005,33,46,8
nijmegen,2005,33,46,9
vitesse,2005,33,43,10
waalwijk,2005,33,39,11
heracles,2005,33,39,12
den haag,2005,33,35,13
sparta,2005,33,34,14
nac breda,2005,33,33,15
willem ii,2005,33,25,16
roosendaal,2005,33,9,17
psv eindhoven,2005,34,84,0
az alkmaar,2005,34,74,1
feyenoord,2005,34,71,2
ajax,2005,34,60,3
groningen,2005,34,56,4
utrecht,2005,34,55,5
roda jc,2005,34,50,6
heerenveen,2005,34,50,7
twente,2005,34,47,8
nijmegen,2005,34,47,9
vitesse,2005,34,44,10
waalwijk,2005,34,39,11
heracles,2005,34,39,12
sparta,2005,34,37,13
den haag,2005,34,35,14
nac breda,2005,34,33,15
willem ii,2005,34,28,16
roosendaal,2005,34,9,17
utrecht,2006,0,0,0
sparta,2006,0,0,1
az alkmaar,2006,0,0,2
nac breda,2006,0,0,3
den haag,2006,0,0,4
heerenveen,2006,0,0,5
excelsior,2006,0,0,6
roda jc,2006,0,0,7
willem ii,2006,0,0,8
vitesse,2006,0,0,9
ajax,2006,0,0,10
waalwijk,2006,0,0,11
groningen,2006,0,0,12
feyenoord,2006,0,0,13
heracles,2006,0,0,14
twente,2006,0,0,15
psv eindhoven,2006,0,0,16
nijmegen,2006,0,0,17
az alkmaar,2006,1,3,0
heerenveen,2006,1,3,1
roda jc,2006,1,3,2
willem ii,2006,1,3,3
vitesse,2006,1,3,4
ajax,2006,1,3,5
groningen,2006,1,3,6
heracles,2006,1,3,7
psv eindhoven,2006,1,3,8
utrecht,2006,1,0,9
excelsior,2006,1,0,10
waalwijk,2006,1,0,11
nac breda,2006,1,0,12
feyenoord,2006,1,0,13
den haag,2006,1,0,14
twente,2006,1,0,15
sparta,2006,1,0,16
nijmegen,2006,1,0,17
roda jc,2006,2,6,0
ajax,2006,2,6,1
heerenveen,2006,2,6,2
az alkmaar,2006,2,6,3
groningen,2006,2,4,4
heracles,2006,2,4,5
willem ii,2006,2,3,6
vitesse,2006,2,3,7
twente,2006,2,3,8
psv eindhoven,2006,2,3,9
utrecht,2006,2,1,10
waalwijk,2006,2,1,11
sparta,2006,2,1,12
feyenoord,2006,2,1,13
excelsior,2006,2,1,14
nijmegen,2006,2,1,15
den haag,2006,2,0,16
nac breda,2006,2,0,17
az alkmaar,2006,3,9,0
ajax,2006,3,9,1
roda jc,2006,3,7,2
groningen,2006,3,7,3
psv eindhoven,2006,3,6,4
heerenveen,2006,3,6,5
utrecht,2006,3,4,6
heracles,2006,3,4,7
feyenoord,2006,3,4,8
twente,2006,3,4,9
excelsior,2006,3,4,10
vitesse,2006,3,3,11
nac breda,2006,3,3,12
willem ii,2006,3,3,13
sparta,2006,3,1,14
waalwijk,2006,3,1,15
nijmegen,2006,3,1,16
den haag,2006,3,0,17
roda jc,2006,4,10,0
az alkmaar,2006,4,10,1
groningen,2006,4,10,2
psv eindhoven,2006,4,9,3
heerenveen,2006,4,9,4
ajax,2006,4,9,5
excelsior,2006,4,7,6
heracles,2006,4,7,7
nac breda,2006,4,6,8
twente,2006,4,5,9
feyenoord,2006,4,4,10
utrecht,2006,4,4,11
waalwijk,2006,4,4,12
vitesse,2006,4,3,13
willem ii,2006,4,3,14
sparta,2006,4,1,15
nijmegen,2006,4,1,16
den haag,2006,4,0,17
az alkmaar,2006,5,13,0
psv eindhoven,2006,5,12,1
ajax,2006,5,12,2
groningen,2006,5,11,3
roda jc,2006,5,10,4
heerenveen,2006,5,9,5
twente,2006,5,8,6
heracles,2006,5,7,7
excelsior,2006,5,7,8
utrecht,2006,5,7,9
feyenoord,2006,5,7,10
nac breda,2006,5,7,11
vitesse,2006,5,6,12
waalwijk,2006,5,5,13
willem ii,2006,5,4,14
sparta,2006,5,1,15
nijmegen,2006,5,1,16
den haag,2006,5,0,17
ajax,2006,6,15,0
az alkmaar,2006,6,14,1
groningen,2006,6,14,2
psv eindhoven,2006,6,13,3
roda jc,2006,6,13,4
twente,2006,6,11,5
excelsior,2006,6,10,6
heerenveen,2006,6,10,7
feyenoord,2006,6,10,8
heracles,2006,6,7,9
nac breda,2006,6,7,10
utrecht,2006,6,7,11
vitesse,2006,6,6,12
waalwijk,2006,6,5,13
willem ii,2006,6,4,14
nijmegen,2006,6,4,15
den haag,2006,6,1,16
sparta,2006,6,1,17
ajax,2006,7,18,0
az alkmaar,2006,7,17,1
psv eindhoven,2006,7,16,2
groningen,2006,7,14,3
twente,2006,7,14,4
roda jc,2006,7,13,5
feyenoord,2006,7,11,6
excelsior,2006,7,10,7
heracles,2006,7,10,8
utrecht,2006,7,10,9
heerenveen,2006,7,10,10
vitesse,2006,7,9,11
nijmegen,2006,7,7,12
nac breda,2006,7,7,13
waalwijk,2006,7,6,14
willem ii,2006,7,4,15
den haag,2006,7,1,16
sparta,2006,7,1,17
ajax,2006,8,21,0
psv eindhoven,2006,8,19,1
az alkmaar,2006,8,17,2
twente,2006,8,17,3
roda jc,2006,8,16,4
groningen,2006,8,14,5
utrecht,2006,8,13,6
heerenveen,2006,8,13,7
feyenoord,2006,8,11,8
nijmegen,2006,8,10,9
excelsior,2006,8,10,10
heracles,2006,8,10,11
nac breda,2006,8,10,12
vitesse,2006,8,9,13
willem ii,2006,8,7,14
waalwijk,2006,8,6,15
den haag,2006,8,1,16
sparta,2006,8,1,17
ajax,2006,9,24,0
psv eindhoven,2006,9,22,1
az alkmaar,2006,9,20,2
twente,2006,9,17,3
roda jc,2006,9,17,4
groningen,2006,9,17,5
feyenoord,2006,9,14,6
nac breda,2006,9,13,7
utrecht,2006,9,13,8
heerenveen,2006,9,13,9
nijmegen,2006,9,11,10
heracles,2006,9,11,11
vitesse,2006,9,10,12
excelsior,2006,9,10,13
waalwijk,2006,9,7,14
willem ii,2006,9,7,15
den haag,2006,9,1,16
sparta,2006,9,1,17
ajax,2006,10,27,0
psv eindhoven,2006,10,25,1
az alkmaar,2006,10,23,2
twente,2006,10,20,3
groningen,2006,10,18,4
feyenoord,2006,10,17,5
roda jc,2006,10,17,6
heerenveen,2006,10,16,7
nac breda,2006,10,14,8
utrecht,2006,10,13,9
excelsior,2006,10,11,10
nijmegen,2006,10,11,11
heracles,2006,10,11,12
vitesse,2006,10,10,13
waalwijk,2006,10,7,14
willem ii,2006,10,7,15
den haag,2006,10,4,16
sparta,2006,10,4,17
ajax,2006,11,30,0
psv eindhoven,2006,11,28,1
az alkmaar,2006,11,26,2
groningen,2006,11,21,3
twente,2006,11,21,4
feyenoord,2006,11,20,5
heerenveen,2006,11,17,6
roda jc,2006,11,17,7
nac breda,2006,11,14,8
utrecht,2006,11,14,9
vitesse,2006,11,13,10
excelsior,2006,11,12,11
nijmegen,2006,11,11,12
heracles,2006,11,11,13
willem ii,2006,11,10,14
waalwijk,2006,11,7,15
den haag,2006,11,5,16
sparta,2006,11,4,17
psv eindhoven,2006,12,31,0
ajax,2006,12,30,1
az alkmaar,2006,12,29,2
twente,2006,12,24,3
feyenoord,2006,12,23,4
groningen,2006,12,21,5
heerenveen,2006,12,20,6
roda jc,2006,12,18,7
vitesse,2006,12,16,8
nac breda,2006,12,15,9
utrecht,2006,12,14,10
excelsior,2006,12,13,11
nijmegen,2006,12,12,12
heracles,2006,12,11,13
willem ii,2006,12,10,14
waalwijk,2006,12,8,15
sparta,2006,12,7,16
den haag,2006,12,5,17
psv eindhoven,2006,13,34,0
ajax,2006,13,31,1
az alkmaar,2006,13,29,2
feyenoord,2006,13,26,3
twente,2006,13,25,4
groningen,2006,13,24,5
heerenveen,2006,13,20,6
roda jc,2006,13,18,7
utrecht,2006,13,17,8
vitesse,2006,13,16,9
nac breda,2006,13,15,10
heracles,2006,13,14,11
excelsior,2006,13,13,12
nijmegen,2006,13,12,13
sparta,2006,13,10,14
willem ii,2006,13,10,15
waalwijk,2006,13,8,16
den haag,2006,13,5,17
psv eindhoven,2006,14,37,0
az alkmaar,2006,14,32,1
ajax,2006,14,31,2
twente,2006,14,28,3
feyenoord,2006,14,26,4
groningen,2006,14,24,5
heerenveen,2006,14,23,6
roda jc,2006,14,21,7
utrecht,2006,14,17,8
vitesse,2006,14,16,9
excelsior,2006,14,16,10
nijmegen,2006,14,15,11
nac breda,2006,14,15,12
heracles,2006,14,14,13
sparta,2006,14,13,14
willem ii,2006,14,13,15
waalwijk,2006,14,8,16
den haag,2006,14,8,17
psv eindhoven,2006,15,40,0
az alkmaar,2006,15,35,1
ajax,2006,15,34,2
feyenoord,2006,15,29,3
twente,2006,15,29,4
groningen,2006,15,24,5
heerenveen,2006,15,23,6
roda jc,2006,15,22,7
utrecht,2006,15,20,8
nijmegen,2006,15,18,9
vitesse,2006,15,16,10
excelsior,2006,15,16,11
nac breda,2006,15,16,12
heracles,2006,15,15,13
sparta,2006,15,13,14
willem ii,2006,15,13,15
waalwijk,2006,15,11,16
den haag,2006,15,8,17
psv eindhoven,2006,16,43,0
az alkmaar,2006,16,36,1
ajax,2006,16,35,2
feyenoord,2006,16,32,3
twente,2006,16,32,4
heerenveen,2006,16,26,5
groningen,2006,16,24,6
roda jc,2006,16,22,7
nijmegen,2006,16,21,8
utrecht,2006,16,20,9
nac breda,2006,16,19,10
vitesse,2006,16,19,11
excelsior,2006,16,16,12
sparta,2006,16,16,13
heracles,2006,16,15,14
willem ii,2006,16,13,15
waalwijk,2006,16,11,16
den haag,2006,16,8,17
psv eindhoven,2006,17,46,0
az alkmaar,2006,17,39,1
ajax,2006,17,38,2
twente,2006,17,35,3
feyenoord,2006,17,32,4
heerenveen,2006,17,26,5
nijmegen,2006,17,24,6
groningen,2006,17,24,7
utrecht,2006,17,23,8
vitesse,2006,17,22,9
roda jc,2006,17,22,10
nac breda,2006,17,22,11
excelsior,2006,17,16,12
sparta,2006,17,16,13
heracles,2006,17,15,14
willem ii,2006,17,13,15
waalwijk,2006,17,11,16
den haag,2006,17,11,17
psv eindhoven,2006,18,49,0
az alkmaar,2006,18,40,1
ajax,2006,18,38,2
feyenoord,2006,18,35,3
twente,2006,18,35,4
heerenveen,2006,18,29,5
groningen,2006,18,27,6
nijmegen,2006,18,25,7
vitesse,2006,18,25,8
roda jc,2006,18,25,9
utrecht,2006,18,24,10
nac breda,2006,18,23,11
excelsior,2006,18,16,12
sparta,2006,18,16,13
heracles,2006,18,15,14
willem ii,2006,18,13,15
waalwijk,2006,18,12,16
den haag,2006,18,12,17
psv eindhoven,2006,19,50,0
ajax,2006,19,41,1
az alkmaar,2006,19,40,2
twente,2006,19,38,3
feyenoord,2006,19,36,4
heerenveen,2006,19,32,5
groningen,2006,19,27,6
nac breda,2006,19,26,7
nijmegen,2006,19,25,8
vitesse,2006,19,25,9
utrecht,2006,19,25,10
roda jc,2006,19,25,11
sparta,2006,19,19,12
willem ii,2006,19,16,13
excelsior,2006,19,16,14
heracles,2006,19,16,15
waalwijk,2006,19,13,16
den haag,2006,19,13,17
psv eindhoven,2006,20,53,0
ajax,2006,20,42,1
az alkmaar,2006,20,41,2
feyenoord,2006,20,39,3
twente,2006,20,38,4
heerenveen,2006,20,33,5
groningen,2006,20,30,6
nac breda,2006,20,29,7
nijmegen,2006,20,26,8
vitesse,2006,20,26,9
utrecht,2006,20,26,10
roda jc,2006,20,26,11
sparta,2006,20,22,12
heracles,2006,20,17,13
willem ii,2006,20,16,14
excelsior,2006,20,16,15
waalwijk,2006,20,13,16
den haag,2006,20,13,17
psv eindhoven,2006,21,56,0
ajax,2006,21,45,1
az alkmaar,2006,21,44,2
twente,2006,21,41,3
feyenoord,2006,21,39,4
heerenveen,2006,21,33,5
nac breda,2006,21,32,6
groningen,2006,21,30,7
vitesse,2006,21,29,8
roda jc,2006,21,29,9
nijmegen,2006,21,27,10
utrecht,2006,21,26,11
sparta,2006,21,25,12
heracles,2006,21,18,13
willem ii,2006,21,16,14
excelsior,2006,21,16,15
waalwijk,2006,21,13,16
den haag,2006,21,13,17
psv eindhoven,2006,22,56,0
ajax,2006,22,48,1
az alkmaar,2006,22,47,2
twente,2006,22,44,3
feyenoord,2006,22,42,4
heerenveen,2006,22,36,5
roda jc,2006,22,32,6
nac breda,2006,22,32,7
nijmegen,2006,22,30,8
vitesse,2006,22,30,9
groningen,2006,22,30,10
utrecht,2006,22,29,11
sparta,2006,22,25,12
heracles,2006,22,18,13
willem ii,2006,22,17,14
excelsior,2006,22,16,15
waalwijk,2006,22,13,16
den haag,2006,22,13,17
psv eindhoven,2006,23,56,0
ajax,2006,23,51,1
az alkmaar,2006,23,50,2
twente,2006,23,47,3
feyenoord,2006,23,42,4
heerenveen,2006,23,37,5
nac breda,2006,23,35,6
roda jc,2006,23,33,7
nijmegen,2006,23,31,8
vitesse,2006,23,31,9
groningen,2006,23,31,10
utrecht,2006,23,30,11
sparta,2006,23,26,12
heracles,2006,23,19,13
willem ii,2006,23,18,14
excelsior,2006,23,16,15
den haag,2006,23,14,16
waalwijk,2006,23,13,17
psv eindhoven,2006,24,57,0
ajax,2006,24,54,1
az alkmaar,2006,24,53,2
twente,2006,24,50,3
feyenoord,2006,24,42,4
heerenveen,2006,24,38,5
roda jc,2006,24,36,6
nac breda,2006,24,35,7
groningen,2006,24,34,8
utrecht,2006,24,33,9
vitesse,2006,24,32,10
nijmegen,2006,24,31,11
sparta,2006,24,27,12
heracles,2006,24,19,13
willem ii,2006,24,18,14
waalwijk,2006,24,16,15
excelsior,2006,24,16,16
den haag,2006,24,14,17
psv eindhoven,2006,25,60,0
ajax,2006,25,55,1
az alkmaar,2006,25,54,2
twente,2006,25,53,3
feyenoord,2006,25,45,4
nac breda,2006,25,38,5
heerenveen,2006,25,38,6
roda jc,2006,25,37,7
groningen,2006,25,35,8
nijmegen,2006,25,34,9
vitesse,2006,25,33,10
utrecht,2006,25,33,11
sparta,2006,25,27,12
willem ii,2006,25,21,13
heracles,2006,25,19,14
excelsior,2006,25,17,15
waalwijk,2006,25,16,16
den haag,2006,25,14,17
psv eindhoven,2006,26,63,0
ajax,2006,26,56,1
az alkmaar,2006,26,55,2
twente,2006,26,54,3
feyenoord,2006,26,46,4
nac breda,2006,26,41,5
roda jc,2006,26,40,6
heerenveen,2006,26,38,7
utrecht,2006,26,36,8
groningen,2006,26,35,9
nijmegen,2006,26,34,10
vitesse,2006,26,33,11
sparta,2006,26,28,12
willem ii,2006,26,22,13
heracles,2006,26,20,14
waalwijk,2006,26,19,15
excelsior,2006,26,17,16
den haag,2006,26,15,17
psv eindhoven,2006,27,66,0
az alkmaar,2006,27,58,1
twente,2006,27,57,2
ajax,2006,27,56,3
feyenoord,2006,27,47,4
nac breda,2006,27,41,5
heerenveen,2006,27,41,6
roda jc,2006,27,41,7
groningen,2006,27,38,8
utrecht,2006,27,36,9
nijmegen,2006,27,34,10
vitesse,2006,27,33,11
sparta,2006,27,29,12
willem ii,2006,27,23,13
heracles,2006,27,23,14
excelsior,2006,27,20,15
waalwijk,2006,27,19,16
den haag,2006,27,15,17
psv eindhoven,2006,28,67,0
az alkmaar,2006,28,59,1
ajax,2006,28,59,2
twente,2006,28,57,3
feyenoord,2006,28,48,4
heerenveen,2006,28,44,5
roda jc,2006,28,42,6
nac breda,2006,28,42,7
groningen,2006,28,38,8
utrecht,2006,28,37,9
nijmegen,2006,28,37,10
vitesse,2006,28,34,11
sparta,2006,28,29,12
willem ii,2006,28,26,13
heracles,2006,28,24,14
excelsior,2006,28,21,15
waalwijk,2006,28,19,16
den haag,2006,28,16,17
psv eindhoven,2006,29,67,0
ajax,2006,29,62,1
az alkmaar,2006,29,60,2
twente,2006,29,58,3
feyenoord,2006,29,49,4
heerenveen,2006,29,47,5
roda jc,2006,29,42,6
nac breda,2006,29,42,7
utrecht,2006,29,40,8
groningen,2006,29,39,9
nijmegen,2006,29,37,10
vitesse,2006,29,34,11
sparta,2006,29,32,12
willem ii,2006,29,27,13
heracles,2006,29,25,14
excelsior,2006,29,24,15
waalwijk,2006,29,22,16
den haag,2006,29,16,17
psv eindhoven,2006,30,68,0
ajax,2006,30,65,1
az alkmaar,2006,30,63,2
twente,2006,30,61,3
feyenoord,2006,30,52,4
heerenveen,2006,30,48,5
nac breda,2006,30,43,6
groningen,2006,30,42,7
roda jc,2006,30,42,8
utrecht,2006,30,40,9
nijmegen,2006,30,37,10
vitesse,2006,30,34,11
sparta,2006,30,33,12
willem ii,2006,30,30,13
excelsior,2006,30,27,14
heracles,2006,30,25,15
waalwijk,2006,30,22,16
den haag,2006,30,16,17
psv eindhoven,2006,31,68,0
az alkmaar,2006,31,66,1
ajax,2006,31,66,2
twente,2006,31,62,3
feyenoord,2006,31,52,4
heerenveen,2006,31,49,5
groningen,2006,31,45,6
roda jc,2006,31,45,7
utrecht,2006,31,43,8
nac breda,2006,31,43,9
nijmegen,2006,31,40,10
vitesse,2006,31,37,11
sparta,2006,31,33,12
willem ii,2006,31,30,13
excelsior,2006,31,27,14
heracles,2006,31,26,15
waalwijk,2006,31,23,16
den haag,2006,31,17,17
psv eindhoven,2006,32,71,0
az alkmaar,2006,32,69,1
ajax,2006,32,69,2
twente,2006,32,62,3
feyenoord,2006,32,52,4
heerenveen,2006,32,52,5
groningen,2006,32,48,6
roda jc,2006,32,48,7
utrecht,2006,32,44,8
nac breda,2006,32,43,9
nijmegen,2006,32,40,10
vitesse,2006,32,37,11
sparta,2006,32,34,12
willem ii,2006,32,30,13
heracles,2006,32,29,14
excelsior,2006,32,27,15
waalwijk,2006,32,26,16
den haag,2006,32,17,17
psv eindhoven,2006,33,72,0
az alkmaar,2006,33,72,1
ajax,2006,33,72,2
twente,2006,33,63,3
feyenoord,2006,33,53,4
heerenveen,2006,33,52,5
groningen,2006,33,51,6
roda jc,2006,33,51,7
utrecht,2006,33,45,8
nac breda,2006,33,43,9
nijmegen,2006,33,41,10
vitesse,2006,33,38,11
sparta,2006,33,34,12
heracles,2006,33,32,13
willem ii,2006,33,31,14
waalwijk,2006,33,27,15
excelsior,2006,33,27,16
den haag,2006,33,17,17
ajax,2006,34,75,0
psv eindhoven,2006,34,75,1
az alkmaar,2006,34,72,2
twente,2006,34,66,3
heerenveen,2006,34,55,4
roda jc,2006,34,54,5
feyenoord,2006,34,53,6
groningen,2006,34,51,7
utrecht,2006,34,48,8
nijmegen,2006,34,44,9
