team,year,day,points,position
falkirk,2007,13,12,9
inverness c,2007,13,10,10
gretna,2007,13,4,11
celtic,2007,14,32,0
rangers,2007,14,31,1
dundee united,2007,14,26,2
hibernian,2007,14,26,3
motherwell,2007,14,23,4
hearts,2007,14,19,5
aberdeen,2007,14,18,6
kilmarnock,2007,14,16,7
falkirk,2007,14,15,8
st mirren,2007,14,14,9
inverness c,2007,14,13,10
gretna,2007,14,5,11
rangers,2007,15,34,0
celtic,2007,15,33,1
dundee united,2007,15,26,2
motherwell,2007,15,26,3
hibernian,2007,15,26,4
aberdeen,2007,15,21,5
hearts,2007,15,20,6
falkirk,2007,15,18,7
inverness c,2007,15,16,8
kilmarnock,2007,15,16,9
st mirren,2007,15,15,10
gretna,2007,15,5,11
celtic,2007,16,36,0
rangers,2007,16,35,1
motherwell,2007,16,29,2
dundee united,2007,16,26,3
hibernian,2007,16,26,4
aberdeen,2007,16,24,5
hearts,2007,16,20,6
inverness c,2007,16,19,7
falkirk,2007,16,18,8
kilmarnock,2007,16,16,9
st mirren,2007,16,15,10
gretna,2007,16,6,11
rangers,2007,17,38,0
celtic,2007,17,36,1
motherwell,2007,17,32,2
dundee united,2007,17,29,3
hibernian,2007,17,27,4
aberdeen,2007,17,24,5
inverness c,2007,17,22,6
hearts,2007,17,20,7
falkirk,2007,17,19,8
kilmarnock,2007,17,17,9
st mirren,2007,17,16,10
gretna,2007,17,9,11
rangers,2007,18,41,0
celtic,2007,18,37,1
motherwell,2007,18,32,2
dundee united,2007,18,29,3
hibernian,2007,18,28,4
aberdeen,2007,18,25,5
inverness c,2007,18,25,6
falkirk,2007,18,22,7
hearts,2007,18,20,8
st mirren,2007,18,19,9
kilmarnock,2007,18,18,10
gretna,2007,18,10,11
rangers,2007,19,44,0
celtic,2007,19,40,1
motherwell,2007,19,32,2
dundee united,2007,19,29,3
hibernian,2007,19,28,4
aberdeen,2007,19,26,5
inverness c,2007,19,25,6
falkirk,2007,19,25,7
kilmarnock,2007,19,21,8
hearts,2007,19,20,9
st mirren,2007,19,19,10
gretna,2007,19,10,11
rangers,2007,20,47,0
celtic,2007,20,43,1
motherwell,2007,20,35,2
aberdeen,2007,20,29,3
dundee united,2007,20,29,4
inverness c,2007,20,28,5
hibernian,2007,20,28,6
falkirk,2007,20,28,7
st mirren,2007,20,22,8
kilmarnock,2007,20,21,9
hearts,2007,20,20,10
gretna,2007,20,10,11
rangers,2007,21,50,0
celtic,2007,21,46,1
motherwell,2007,21,35,2
aberdeen,2007,21,32,3
dundee united,2007,21,32,4
falkirk,2007,21,31,5
inverness c,2007,21,28,6
hibernian,2007,21,28,7
st mirren,2007,21,25,8
kilmarnock,2007,21,21,9
hearts,2007,21,20,10
gretna,2007,21,10,11
rangers,2007,22,53,0
celtic,2007,22,49,1
motherwell,2007,22,38,2
aberdeen,2007,22,33,3
falkirk,2007,22,32,4
dundee united,2007,22,32,5
inverness c,2007,22,31,6
hibernian,2007,22,28,7
st mirren,2007,22,25,8
kilmarnock,2007,22,22,9
hearts,2007,22,21,10
gretna,2007,22,13,11
rangers,2007,23,56,0
celtic,2007,23,52,1
motherwell,2007,23,41,2
dundee united,2007,23,35,3
aberdeen,2007,23,33,4
falkirk,2007,23,32,5
inverness c,2007,23,31,6
hibernian,2007,23,29,7
st mirren,2007,23,26,8
hearts,2007,23,24,9
kilmarnock,2007,23,22,10
gretna,2007,23,13,11
rangers,2007,24,59,0
celtic,2007,24,55,1
motherwell,2007,24,44,2
dundee united,2007,24,38,3
aberdeen,2007,24,33,4
inverness c,2007,24,32,5
hibernian,2007,24,32,6
falkirk,2007,24,32,7
hearts,2007,24,27,8
st mirren,2007,24,26,9
kilmarnock,2007,24,22,10
gretna,2007,24,13,11
rangers,2007,25,62,0
celtic,2007,25,58,1
motherwell,2007,25,44,2
dundee united,2007,25,39,3
hibernian,2007,25,35,4
aberdeen,2007,25,33,5
inverness c,2007,25,33,6
falkirk,2007,25,32,7
hearts,2007,25,30,8
st mirren,2007,25,26,9
kilmarnock,2007,25,22,10
gretna,2007,25,13,11
rangers,2007,26,65,0
celtic,2007,26,61,1
motherwell,2007,26,45,2
dundee united,2007,26,40,3
hibernian,2007,26,38,4
falkirk,2007,26,35,5
aberdeen,2007,26,33,6
inverness c,2007,26,33,7
hearts,2007,26,30,8
st mirren,2007,26,27,9
kilmarnock,2007,26,22,10
gretna,2007,26,13,11
rangers,2007,27,68,0
celtic,2007,27,64,1
motherwell,2007,27,46,2
dundee united,2007,27,41,3
hibernian,2007,27,41,4
falkirk,2007,27,36,5
aberdeen,2007,27,33,6
inverness c,2007,27,33,7
hearts,2007,27,33,8
st mirren,2007,27,27,9
kilmarnock,2007,27,25,10
gretna,2007,27,16,11
rangers,2007,28,71,0
celtic,2007,28,65,1
motherwell,2007,28,46,2
dundee united,2007,28,42,3
hibernian,2007,28,41,4
falkirk,2007,28,36,5
aberdeen,2007,28,34,6
inverness c,2007,28,33,7
hearts,2007,28,33,8
st mirren,2007,28,28,9
kilmarnock,2007,28,25,10
gretna,2007,28,16,11
rangers,2007,29,74,0
celtic,2007,29,68,1
motherwell,2007,29,46,2
dundee united,2007,29,45,3
hibernian,2007,29,44,4
falkirk,2007,29,37,5
hearts,2007,29,36,6
aberdeen,2007,29,34,7
inverness c,2007,29,33,8
st mirren,2007,29,29,9
kilmarnock,2007,29,28,10
gretna,2007,29,16,11
rangers,2007,30,75,0
celtic,2007,30,68,1
motherwell,2007,30,49,2
hibernian,2007,30,47,3
dundee united,2007,30,46,4
falkirk,2007,30,40,5
hearts,2007,30,37,6
aberdeen,2007,30,37,7
inverness c,2007,30,33,8
st mirren,2007,30,32,9
kilmarnock,2007,30,28,10
gretna,2007,30,16,11
rangers,2007,31,75,0
celtic,2007,31,68,1
motherwell,2007,31,52,2
dundee united,2007,31,49,3
hibernian,2007,31,47,4
falkirk,2007,31,41,5
hearts,2007,31,38,6
aberdeen,2007,31,38,7
inverness c,2007,31,33,8
st mirren,2007,31,32,9
kilmarnock,2007,31,31,10
gretna,2007,31,16,11
rangers,2007,32,75,0
celtic,2007,32,71,1
motherwell,2007,32,52,2
dundee united,2007,32,49,3
hibernian,2007,32,47,4
falkirk,2007,32,42,5
hearts,2007,32,41,6
aberdeen,2007,32,41,7
inverness c,2007,32,33,8
st mirren,2007,32,33,9
kilmarnock,2007,32,32,10
gretna,2007,32,16,11
rangers,2007,33,76,0
celtic,2007,33,74,1
motherwell,2007,33,53,2
dundee united,2007,33,50,3
hibernian,2007,33,50,4
aberdeen,2007,33,44,5
hearts,2007,33,42,6
falkirk,2007,33,42,7
inverness c,2007,33,36,8
kilmarnock,2007,33,33,9
st mirren,2007,33,33,10
gretna,2007,33,17,11
rangers,2007,34,79,0
celtic,2007,34,77,1
motherwell,2007,34,53,2
dundee united,2007,34,51,3
hibernian,2007,34,51,4
hearts,2007,34,45,5
aberdeen,2007,34,44,6
falkirk,2007,34,43,7
inverness c,2007,34,39,8
st mirren,2007,34,36,9
kilmarnock,2007,34,33,10
gretna,2007,34,18,11
rangers,2007,35,82,0
celtic,2007,35,80,1
motherwell,2007,35,53,2
dundee united,2007,35,52,3
hibernian,2007,35,51,4
hearts,2007,35,48,5
aberdeen,2007,35,47,6
falkirk,2007,35,43,7
inverness c,2007,35,39,8
st mirren,2007,35,39,9
kilmarnock,2007,35,34,10
gretna,2007,35,19,11
rangers,2007,36,83,0
celtic,2007,36,83,1
motherwell,2007,36,56,2
dundee united,2007,36,52,3
hibernian,2007,36,52,4
aberdeen,2007,36,50,5
hearts,2007,36,48,6
falkirk,2007,36,46,7
inverness c,2007,36,42,8
st mirren,2007,36,40,9
kilmarnock,2007,36,34,10
gretna,2007,36,19,11
rangers,2007,37,86,0
celtic,2007,37,86,1
motherwell,2007,37,57,2
dundee united,2007,37,52,3
hibernian,2007,37,52,4
aberdeen,2007,37,50,5
falkirk,2007,37,49,6
hearts,2007,37,48,7
inverness c,2007,37,42,8
st mirren,2007,37,41,9
kilmarnock,2007,37,37,10
gretna,2007,37,20,11
celtic,2007,38,89,0
rangers,2007,38,86,1
motherwell,2007,38,60,2
aberdeen,2007,38,53,3
dundee united,2007,38,52,4
hibernian,2007,38,52,5
falkirk,2007,38,49,6
hearts,2007,38,48,7
inverness c,2007,38,43,8
st mirren,2007,38,41,9
kilmarnock,2007,38,40,10
gretna,2007,38,23,11
kilmarnock,2008,0,0,0
aberdeen,2008,0,0,1
falkirk,2008,0,0,2
rangers,2008,0,0,3
hearts,2008,0,0,4
motherwell,2008,0,0,5
inverness c,2008,0,0,6
hibernian,2008,0,0,7
celtic,2008,0,0,8
st mirren,2008,0,0,9
hamilton,2008,0,0,10
dundee united,2008,0,0,11
kilmarnock,2008,1,3,0
rangers,2008,1,3,1
hearts,2008,1,3,2
inverness c,2008,1,3,3
celtic,2008,1,3,4
hamilton,2008,1,3,5
aberdeen,2008,1,0,6
hibernian,2008,1,0,7
falkirk,2008,1,0,8
st mirren,2008,1,0,9
motherwell,2008,1,0,10
dundee united,2008,1,0,11
hamilton,2008,2,6,0
rangers,2008,2,6,1
kilmarnock,2008,2,4,2
celtic,2008,2,4,3
inverness c,2008,2,3,4
aberdeen,2008,2,3,5
hearts,2008,2,3,6
hibernian,2008,2,3,7
st mirren,2008,2,1,8
dundee united,2008,2,1,9
motherwell,2008,2,0,10
falkirk,2008,2,0,11
kilmarnock,2008,3,7,0
rangers,2008,3,7,1
celtic,2008,3,7,2
hamilton,2008,3,6,3
hearts,2008,3,6,4
inverness c,2008,3,4,5
aberdeen,2008,3,4,6
hibernian,2008,3,4,7
dundee united,2008,3,2,8
motherwell,2008,3,1,9
st mirren,2008,3,1,10
falkirk,2008,3,0,11
kilmarnock,2008,4,10,0
rangers,2008,4,10,1
hearts,2008,4,9,2
inverness c,2008,4,7,3
celtic,2008,4,7,4
aberdeen,2008,4,7,5
hamilton,2008,4,6,6
motherwell,2008,4,4,7
hibernian,2008,4,4,8
dundee united,2008,4,2,9
st mirren,2008,4,1,10
falkirk,2008,4,0,11
rangers,2008,5,13,0
kilmarnock,2008,5,10,1
celtic,2008,5,10,2
hearts,2008,5,9,3
hamilton,2008,5,9,4
inverness c,2008,5,7,5
aberdeen,2008,5,7,6
hibernian,2008,5,7,7
motherwell,2008,5,4,8
st mirren,2008,5,4,9
falkirk,2008,5,3,10
dundee united,2008,5,2,11
rangers,2008,6,16,0
celtic,2008,6,13,1
hearts,2008,6,12,2
kilmarnock,2008,6,10,3
hibernian,2008,6,10,4
hamilton,2008,6,9,5
inverness c,2008,6,7,6
aberdeen,2008,6,7,7
st mirren,2008,6,5,8
dundee united,2008,6,5,9
motherwell,2008,6,4,10
falkirk,2008,6,4,11
rangers,2008,7,19,0
celtic,2008,7,16,1
hearts,2008,7,12,2
inverness c,2008,7,10,3
kilmarnock,2008,7,10,4
hibernian,2008,7,10,5
hamilton,2008,7,9,6
dundee united,2008,7,8,7
motherwell,2008,7,7,8
falkirk,2008,7,7,9
aberdeen,2008,7,7,10
st mirren,2008,7,5,11
rangers,2008,8,19,0
celtic,2008,8,19,1
kilmarnock,2008,8,13,2
hibernian,2008,8,13,3
hearts,2008,8,12,4
dundee united,2008,8,11,5
inverness c,2008,8,10,6
motherwell,2008,8,10,7
hamilton,2008,8,9,8
st mirren,2008,8,8,9
falkirk,2008,8,7,10
aberdeen,2008,8,7,11
rangers,2008,9,22,0
celtic,2008,9,22,1
kilmarnock,2008,9,16,2
hibernian,2008,9,14,3
dundee united,2008,9,14,4
hearts,2008,9,13,5
st mirren,2008,9,11,6
motherwell,2008,9,10,7
inverness c,2008,9,10,8
aberdeen,2008,9,10,9
hamilton,2008,9,9,10
falkirk,2008,9,7,11
rangers,2008,10,25,0
celtic,2008,10,25,1
kilmarnock,2008,10,16,2
dundee united,2008,10,15,3
hearts,2008,10,14,4
hibernian,2008,10,14,5
motherwell,2008,10,13,6
aberdeen,2008,10,11,7
st mirren,2008,10,11,8
inverness c,2008,10,10,9
falkirk,2008,10,10,10
hamilton,2008,10,9,11
celtic,2008,11,28,0
rangers,2008,11,26,1
kilmarnock,2008,11,16,2
dundee united,2008,11,16,3
motherwell,2008,11,16,4
hibernian,2008,11,15,5
hearts,2008,11,14,6
aberdeen,2008,11,14,7
st mirren,2008,11,12,8
falkirk,2008,11,11,9
inverness c,2008,11,10,10
hamilton,2008,11,9,11
celtic,2008,12,31,0
rangers,2008,12,29,1
dundee united,2008,12,19,2
hearts,2008,12,17,3
kilmarnock,2008,12,16,4
motherwell,2008,12,16,5
hibernian,2008,12,15,6
aberdeen,2008,12,14,7
inverness c,2008,12,13,8
falkirk,2008,12,12,9
st mirren,2008,12,12,10
hamilton,2008,12,10,11
celtic,2008,13,34,0
rangers,2008,13,30,1
dundee united,2008,13,22,2
hearts,2008,13,20,3
aberdeen,2008,13,17,4
motherwell,2008,13,17,5
kilmarnock,2008,13,16,6
hibernian,2008,13,15,7
inverness c,2008,13,14,8
falkirk,2008,13,13,9
st mirren,2008,13,12,10
hamilton,2008,13,10,11
celtic,2008,14,37,0
rangers,2008,14,33,1
hearts,2008,14,23,2
dundee united,2008,14,22,3
kilmarnock,2008,14,19,4
aberdeen,2008,14,18,5
motherwell,2008,14,17,6
hibernian,2008,14,16,7
falkirk,2008,14,16,8
inverness c,2008,14,14,9
st mirren,2008,14,12,10
hamilton,2008,14,10,11
celtic,2008,15,40,0
rangers,2008,15,36,1
hearts,2008,15,26,2
dundee united,2008,15,23,3
kilmarnock,2008,15,19,4
hibernian,2008,15,19,5
aberdeen,2008,15,18,6
motherwell,2008,15,17,7
inverness c,2008,15,17,8
falkirk,2008,15,16,9
st mirren,2008,15,12,10
hamilton,2008,15,11,11
celtic,2008,16,43,0
rangers,2008,16,36,1
hearts,2008,16,29,2
dundee united,2008,16,26,3
aberdeen,2008,16,21,4
hibernian,2008,16,20,5
kilmarnock,2008,16,19,6
motherwell,2008,16,17,7
inverness c,2008,16,17,8
falkirk,2008,16,17,9
hamilton,2008,16,14,10
st mirren,2008,16,12,11
celtic,2008,17,43,0
rangers,2008,17,39,1
hearts,2008,17,30,2
dundee united,2008,17,29,3
aberdeen,2008,17,24,4
hibernian,2008,17,23,5
kilmarnock,2008,17,22,6
motherwell,2008,17,17,7
inverness c,2008,17,17,8
falkirk,2008,17,17,9
st mirren,2008,17,15,10
hamilton,2008,17,14,11
celtic,2008,18,44,0
rangers,2008,18,40,1
hearts,2008,18,31,2
dundee united,2008,18,30,3
aberdeen,2008,18,27,4
hibernian,2008,18,26,5
kilmarnock,2008,18,22,6
st mirren,2008,18,18,7
motherwell,2008,18,17,8
inverness c,2008,18,17,9
falkirk,2008,18,17,10
hamilton,2008,18,14,11
celtic,2008,19,47,0
rangers,2008,19,43,1
dundee united,2008,19,31,2
hearts,2008,19,31,3
aberdeen,2008,19,30,4
hibernian,2008,19,26,5
kilmarnock,2008,19,25,6
st mirren,2008,19,21,7
motherwell,2008,19,20,8
inverness c,2008,19,17,9
falkirk,2008,19,17,10
hamilton,2008,19,17,11
celtic,2008,20,50,0
rangers,2008,20,43,1
dundee united,2008,20,34,2
hearts,2008,20,32,3
aberdeen,2008,20,30,4
kilmarnock,2008,20,26,5
hibernian,2008,20,26,6
st mirren,2008,20,24,7
motherwell,2008,20,21,8
inverness c,2008,20,17,9
falkirk,2008,20,17,10
hamilton,2008,20,17,11
celtic,2008,21,51,0
rangers,2008,21,46,1
dundee united,2008,21,35,2
aberdeen,2008,21,33,3
hearts,2008,21,32,4
hibernian,2008,21,27,5
kilmarnock,2008,21,26,6
st mirren,2008,21,25,7
motherwell,2008,21,24,8
hamilton,2008,21,20,9
falkirk,2008,21,18,10
inverness c,2008,21,17,11
celtic,2008,22,51,0
rangers,2008,22,49,1
aberdeen,2008,22,36,2
dundee united,2008,22,35,3
hearts,2008,22,35,4
hibernian,2008,22,30,5
motherwell,2008,22,27,6
kilmarnock,2008,22,26,7
st mirren,2008,22,25,8
hamilton,2008,22,23,9
falkirk,2008,22,18,10
inverness c,2008,22,17,11
celtic,2008,23,54,0
rangers,2008,23,50,1
dundee united,2008,23,38,2
hearts,2008,23,38,3
aberdeen,2008,23,37,4
hibernian,2008,23,30,5
motherwell,2008,23,28,6
hamilton,2008,23,26,7
kilmarnock,2008,23,26,8
st mirren,2008,23,25,9
falkirk,2008,23,19,10
inverness c,2008,23,17,11
celtic,2008,24,55,0
rangers,2008,24,53,1
dundee united,2008,24,38,2
hearts,2008,24,38,3
aberdeen,2008,24,37,4
hibernian,2008,24,31,5
motherwell,2008,24,29,6
hamilton,2008,24,29,7
kilmarnock,2008,24,27,8
st mirren,2008,24,26,9
falkirk,2008,24,22,10
inverness c,2008,24,18,11
celtic,2008,25,56,0
rangers,2008,25,54,1
hearts,2008,25,41,2
dundee united,2008,25,39,3
aberdeen,2008,25,37,4
hibernian,2008,25,32,5
motherwell,2008,25,32,6
hamilton,2008,25,29,7
kilmarnock,2008,25,28,8
st mirren,2008,25,27,9
falkirk,2008,25,23,10
inverness c,2008,25,19,11
rangers,2008,26,57,0
celtic,2008,26,57,1
hearts,2008,26,42,2
dundee united,2008,26,40,3
aberdeen,2008,26,38,4
motherwell,2008,26,33,5
hibernian,2008,26,32,6
hamilton,2008,26,32,7
st mirren,2008,26,28,8
kilmarnock,2008,26,28,9
falkirk,2008,26,23,10
inverness c,2008,26,22,11
rangers,2008,27,60,0
celtic,2008,27,60,1
hearts,2008,27,45,2
dundee united,2008,27,40,3
aberdeen,2008,27,39,4
motherwell,2008,27,36,5
hibernian,2008,27,33,6
hamilton,2008,27,32,7
kilmarnock,2008,27,29,8
st mirren,2008,27,28,9
falkirk,2008,27,24,10
inverness c,2008,27,22,11
celtic,2008,28,63,0
rangers,2008,28,60,1
hearts,2008,28,48,2
dundee united,2008,28,43,3
aberdeen,2008,28,40,4
hibernian,2008,28,36,5
motherwell,2008,28,36,6
hamilton,2008,28,32,7
st mirren,2008,28,29,8
kilmarnock,2008,28,29,9
inverness c,2008,28,25,10
falkirk,2008,28,24,11
celtic,2008,29,64,0
rangers,2008,29,61,1
hearts,2008,29,48,2
dundee united,2008,29,43,3
aberdeen,2008,29,43,4
hibernian,2008,29,39,5
motherwell,2008,29,39,6
hamilton,2008,29,32,7
st mirren,2008,29,30,8
kilmarnock,2008,29,29,9
inverness c,2008,29,28,10
falkirk,2008,29,27,11
celtic,2008,30,67,0
rangers,2008,30,64,1
hearts,2008,30,49,2
dundee united,2008,30,44,3
aberdeen,2008,30,44,4
hibernian,2008,30,40,5
motherwell,2008,30,40,6
hamilton,2008,30,33,7
st mirren,2008,30,30,8
kilmarnock,2008,30,30,9
inverness c,2008,30,28,10
falkirk,2008,30,27,11
celtic,2008,31,70,0
rangers,2008,31,67,1
hearts,2008,31,52,2
dundee united,2008,31,45,3
aberdeen,2008,31,45,4
hibernian,2008,31,41,5
motherwell,2008,31,41,6
hamilton,2008,31,33,7
inverness c,2008,31,31,8
st mirren,2008,31,30,9
kilmarnock,2008,31,30,10
falkirk,2008,31,27,11
celtic,2008,32,71,0
rangers,2008,32,70,1
hearts,2008,32,53,2
dundee united,2008,32,48,3
aberdeen,2008,32,48,4
hibernian,2008,32,42,5
motherwell,2008,32,41,6
hamilton,2008,32,33,7
kilmarnock,2008,32,33,8
st mirren,2008,32,31,9
inverness c,2008,32,31,10
falkirk,2008,32,27,11
celtic,2008,33,74,0
rangers,2008,33,73,1
hearts,2008,33,54,2
dundee united,2008,33,49,3
aberdeen,2008,33,48,4
hibernian,2008,33,42,5
motherwell,2008,33,41,6
st mirren,2008,33,34,7
hamilton,2008,33,34,8
kilmarnock,2008,33,34,9
inverness c,2008,33,32,10
falkirk,2008,33,28,11
celtic,2008,34,77,0
rangers,2008,34,76,1
hearts,2008,34,54,2
dundee united,2008,34,52,3
aberdeen,2008,34,48,4
hibernian,2008,34,42,5
motherwell,2008,34,41,6
hamilton,2008,34,37,7
inverness c,2008,34,35,8
st mirren,2008,34,34,9
kilmarnock,2008,34,34,10
falkirk,2008,34,31,11
rangers,2008,35,79,0
celtic,2008,35,77,1
hearts,2008,35,54,2
dundee united,2008,35,53,3
aberdeen,2008,35,49,4
hibernian,2008,35,45,5
motherwell,2008,35,44,6
hamilton,2008,35,38,7
inverness c,2008,35,36,8
kilmarnock,2008,35,35,9
st mirren,2008,35,34,10
falkirk,2008,35,32,11
rangers,2008,36,80,0
celtic,2008,36,80,1
hearts,2008,36,55,2
dundee united,2008,36,53,3
aberdeen,2008,36,50,4
hibernian,2008,36,46,5
motherwell,2008,36,45,6
hamilton,2008,36,38,7
kilmarnock,2008,36,38,8
inverness c,2008,36,37,9
falkirk,2008,36,35,10
st mirren,2008,36,34,11
rangers,2008,37,83,0
celtic,2008,37,81,1
hearts,2008,37,58,2
dundee united,2008,37,53,3
aberdeen,2008,37,50,4
motherwell,2008,37,48,5
hibernian,2008,37,47,6
kilmarnock,2008,37,41,7
hamilton,2008,37,38,8
st mirren,2008,37,37,9
inverness c,2008,37,37,10
falkirk,2008,37,35,11
rangers,2008,38,86,0
celtic,2008,38,82,1
hearts,2008,38,59,2
dundee united,2008,38,53,3
aberdeen,2008,38,53,4
motherwell,2008,38,48,5
hibernian,2008,38,47,6
kilmarnock,2008,38,44,7
hamilton,2008,38,41,8
falkirk,2008,38,38,9
st mirren,2008,38,37,10
inverness c,2008,38,37,11
rangers,2009,0,0,0
aberdeen,2009,0,0,1
hibernian,2009,0,0,2
st mirren,2009,0,0,3
kilmarnock,2009,0,0,4
hamilton,2009,0,0,5
celtic,2009,0,0,6
falkirk,2009,0,0,7
st johnstone,2009,0,0,8
motherwell,2009,0,0,9
dundee united,2009,0,0,10
hearts,2009,0,0,11
rangers,2009,1,3,0
hibernian,2009,1,3,1
kilmarnock,2009,1,3,2
celtic,2009,1,3,3
dundee united,2009,1,3,4
st johnstone,2009,1,1,5
motherwell,2009,1,1,6
falkirk,2009,1,0,7
aberdeen,2009,1,0,8
hamilton,2009,1,0,9
st mirren,2009,1,0,10
hearts,2009,1,0,11
rangers,2009,2,6,0
hibernian,2009,2,6,1
celtic,2009,2,6,2
dundee united,2009,2,4,3
motherwell,2009,2,4,4
aberdeen,2009,2,3,5
kilmarnock,2009,2,3,6
st johnstone,2009,2,1,7
st mirren,2009,2,1,8
falkirk,2009,2,0,9
hamilton,2009,2,0,10
hearts,2009,2,0,11
rangers,2009,3,9,0
celtic,2009,3,9,1
dundee united,2009,3,7,2
hibernian,2009,3,6,3
motherwell,2009,3,5,4
st mirren,2009,3,4,5
aberdeen,2009,3,4,6
kilmarnock,2009,3,3,7
st johnstone,2009,3,2,8
hearts,2009,3,1,9
falkirk,2009,3,0,10
hamilton,2009,3,0,11
rangers,2009,4,10,0
celtic,2009,4,10,1
dundee united,2009,4,8,2
hibernian,2009,4,6,3
motherwell,2009,4,6,4
st mirren,2009,4,5,5
aberdeen,2009,4,5,6
hearts,2009,4,4,7
st johnstone,2009,4,3,8
kilmarnock,2009,4,3,9
hamilton,2009,4,3,10
falkirk,2009,4,1,11
celtic,2009,5,13,0
rangers,2009,5,11,1
hibernian,2009,5,9,2
motherwell,2009,5,9,3
aberdeen,2009,5,8,4
dundee united,2009,5,8,5
st mirren,2009,5,5,6
kilmarnock,2009,5,4,7
hamilton,2009,5,4,8
hearts,2009,5,4,9
st johnstone,2009,5,3,10
falkirk,2009,5,2,11
celtic,2009,6,16,0
rangers,2009,6,12,1
hibernian,2009,6,12,2
dundee united,2009,6,11,3
motherwell,2009,6,9,4
aberdeen,2009,6,9,5
hearts,2009,6,7,6
st mirren,2009,6,5,7
kilmarnock,2009,6,5,8
hamilton,2009,6,4,9
falkirk,2009,6,3,10
st johnstone,2009,6,3,11
celtic,2009,7,16,0
rangers,2009,7,15,1
hibernian,2009,7,13,2
motherwell,2009,7,12,3
dundee united,2009,7,12,4
aberdeen,2009,7,10,5
st mirren,2009,7,8,6
hearts,2009,7,7,7
st johnstone,2009,7,6,8
kilmarnock,2009,7,6,9
hamilton,2009,7,4,10
falkirk,2009,7,3,11
rangers,2009,8,18,0
celtic,2009,8,17,1
hibernian,2009,8,16,2
motherwell,2009,8,13,3
dundee united,2009,8,13,4
aberdeen,2009,8,11,5
st mirren,2009,8,11,6
hearts,2009,8,8,7
st johnstone,2009,8,6,8
kilmarnock,2009,8,6,9
hamilton,2009,8,5,10
falkirk,2009,8,3,11
celtic,2009,9,20,0
rangers,2009,9,19,1
hibernian,2009,9,17,2
dundee united,2009,9,16,3
motherwell,2009,9,14,4
st mirren,2009,9,12,5
aberdeen,2009,9,11,6
hearts,2009,9,9,7
kilmarnock,2009,9,9,8
st johnstone,2009,9,6,9
hamilton,2009,9,5,10
falkirk,2009,9,4,11
celtic,2009,10,23,0
rangers,2009,10,22,1
hibernian,2009,10,20,2
dundee united,2009,10,19,3
motherwell,2009,10,17,4
st mirren,2009,10,12,5
aberdeen,2009,10,11,6
kilmarnock,2009,10,9,7
st johnstone,2009,10,9,8
hearts,2009,10,9,9
hamilton,2009,10,8,10
falkirk,2009,10,4,11
rangers,2009,11,25,0
celtic,2009,11,24,1
dundee united,2009,11,22,2
hibernian,2009,11,21,3
motherwell,2009,11,18,4
aberdeen,2009,11,14,5
st mirren,2009,11,12,6
hearts,2009,11,10,7
kilmarnock,2009,11,9,8
st johnstone,2009,11,9,9
hamilton,2009,11,9,10
falkirk,2009,11,5,11
rangers,2009,12,25,0
celtic,2009,12,24,1
dundee united,2009,12,23,2
hibernian,2009,12,22,3
motherwell,2009,12,19,4
aberdeen,2009,12,15,5
st mirren,2009,12,13,6
st johnstone,2009,12,12,7
hearts,2009,12,10,8
kilmarnock,2009,12,9,9
hamilton,2009,12,9,10
falkirk,2009,12,8,11
rangers,2009,13,28,0
celtic,2009,13,27,1
dundee united,2009,13,26,2
hibernian,2009,13,25,3
motherwell,2009,13,20,4
aberdeen,2009,13,18,5
st johnstone,2009,13,13,6
st mirren,2009,13,13,7
hearts,2009,13,13,8
hamilton,2009,13,10,9
kilmarnock,2009,13,9,10
falkirk,2009,13,8,11
rangers,2009,14,31,0
celtic,2009,14,30,1
hibernian,2009,14,28,2
dundee united,2009,14,27,3
motherwell,2009,14,20,4
aberdeen,2009,14,18,5
st johnstone,2009,14,13,6
hamilton,2009,14,13,7
st mirren,2009,14,13,8
hearts,2009,14,13,9
kilmarnock,2009,14,12,10
falkirk,2009,14,8,11
rangers,2009,15,34,0
celtic,2009,15,33,1
hibernian,2009,15,29,2
dundee united,2009,15,27,3
motherwell,2009,15,20,4
aberdeen,2009,15,18,5
hamilton,2009,15,16,6
st mirren,2009,15,14,7
hearts,2009,15,14,8
kilmarnock,2009,15,13,9
st johnstone,2009,15,13,10
falkirk,2009,15,9,11
rangers,2009,16,37,0
celtic,2009,16,33,1
hibernian,2009,16,32,2
dundee united,2009,16,28,3
motherwell,2009,16,20,4
aberdeen,2009,16,18,5
hearts,2009,16,17,6
st johnstone,2009,16,16,7
hamilton,2009,16,16,8
st mirren,2009,16,14,9
kilmarnock,2009,16,13,10
falkirk,2009,16,12,11
rangers,2009,17,40,0
celtic,2009,17,36,1
hibernian,2009,17,32,2
dundee united,2009,17,28,3
aberdeen,2009,17,21,4
motherwell,2009,17,20,5
hearts,2009,17,20,6
st johnstone,2009,17,19,7
st mirren,2009,17,17,8
hamilton,2009,17,16,9
kilmarnock,2009,17,14,10
falkirk,2009,17,12,11
rangers,2009,18,43,0
celtic,2009,18,37,1
hibernian,2009,18,33,2
dundee united,2009,18,28,3
hearts,2009,18,23,4
aberdeen,2009,18,21,5
motherwell,2009,18,20,6
st mirren,2009,18,20,7
st johnstone,2009,18,19,8
hamilton,2009,18,16,9
kilmarnock,2009,18,14,10
falkirk,2009,18,13,11
