team,year,day,points,position
nice,1994,13,13,16
le havre,1994,13,12,17
caen,1994,13,10,18
montpellier,1994,13,9,19
nantes,1994,14,30,0
lyon,1994,14,26,1
strasbourg,1994,14,24,2
paris sg,1994,14,24,3
cannes,1994,14,23,4
lens,1994,14,23,5
bordeaux,1994,14,22,6
auxerre,1994,14,22,7
martigues,1994,14,22,8
rennes,1994,14,20,9
st etienne,1994,14,20,10
monaco,1994,14,16,11
bastia,1994,14,16,12
sochaux,1994,14,15,13
metz,1994,14,14,14
le havre,1994,14,13,15
lille,1994,14,13,16
nice,1994,14,13,17
caen,1994,14,10,18
montpellier,1994,14,10,19
nantes,1994,15,33,0
lyon,1994,15,27,1
paris sg,1994,15,27,2
lens,1994,15,26,3
auxerre,1994,15,25,4
cannes,1994,15,24,5
strasbourg,1994,15,24,6
bordeaux,1994,15,23,7
martigues,1994,15,22,8
rennes,1994,15,20,9
st etienne,1994,15,20,10
monaco,1994,15,19,11
metz,1994,15,17,12
lille,1994,15,16,13
bastia,1994,15,16,14
sochaux,1994,15,15,15
le havre,1994,15,14,16
caen,1994,15,13,17
nice,1994,15,13,18
montpellier,1994,15,10,19
nantes,1994,16,36,0
paris sg,1994,16,28,1
cannes,1994,16,27,2
lens,1994,16,27,3
lyon,1994,16,27,4
bordeaux,1994,16,26,5
auxerre,1994,16,25,6
strasbourg,1994,16,24,7
martigues,1994,16,23,8
rennes,1994,16,23,9
st etienne,1994,16,23,10
monaco,1994,16,20,11
bastia,1994,16,19,12
metz,1994,16,17,13
le havre,1994,16,17,14
lille,1994,16,16,15
sochaux,1994,16,15,16
caen,1994,16,13,17
nice,1994,16,13,18
montpellier,1994,16,13,19
nantes,1994,17,37,0
paris sg,1994,17,31,1
cannes,1994,17,30,2
lyon,1994,17,30,3
lens,1994,17,27,4
strasbourg,1994,17,27,5
bordeaux,1994,17,26,6
auxerre,1994,17,26,7
martigues,1994,17,24,8
st etienne,1994,17,23,9
rennes,1994,17,23,10
monaco,1994,17,21,11
metz,1994,17,20,12
lille,1994,17,19,13
bastia,1994,17,19,14
le havre,1994,17,18,15
caen,1994,17,16,16
sochaux,1994,17,15,17
nice,1994,17,14,18
montpellier,1994,17,13,19
nantes,1994,18,38,0
paris sg,1994,18,34,1
cannes,1994,18,31,2
strasbourg,1994,18,30,3
lyon,1994,18,30,4
bordeaux,1994,18,29,5
lens,1994,18,28,6
auxerre,1994,18,27,7
martigues,1994,18,27,8
rennes,1994,18,23,9
st etienne,1994,18,23,10
monaco,1994,18,22,11
bastia,1994,18,20,12
metz,1994,18,20,13
lille,1994,18,19,14
le havre,1994,18,19,15
sochaux,1994,18,18,16
caen,1994,18,17,17
nice,1994,18,15,18
montpellier,1994,18,14,19
nantes,1994,19,41,0
paris sg,1994,19,35,1
lyon,1994,19,33,2
cannes,1994,19,31,3
bordeaux,1994,19,30,4
strasbourg,1994,19,30,5
auxerre,1994,19,30,6
lens,1994,19,29,7
martigues,1994,19,27,8
monaco,1994,19,25,9
rennes,1994,19,24,10
metz,1994,19,23,11
st etienne,1994,19,23,12
le havre,1994,19,20,13
lille,1994,19,20,14
bastia,1994,19,20,15
sochaux,1994,19,18,16
caen,1994,19,18,17
nice,1994,19,18,18
montpellier,1994,19,15,19
nantes,1994,20,42,0
paris sg,1994,20,38,1
cannes,1994,20,34,2
lyon,1994,20,34,3
bordeaux,1994,20,33,4
strasbourg,1994,20,31,5
auxerre,1994,20,31,6
lens,1994,20,29,7
martigues,1994,20,27,8
metz,1994,20,26,9
monaco,1994,20,26,10
st etienne,1994,20,26,11
rennes,1994,20,24,12
le havre,1994,20,23,13
lille,1994,20,21,14
nice,1994,20,21,15
bastia,1994,20,20,16
sochaux,1994,20,18,17
caen,1994,20,18,18
montpellier,1994,20,15,19
nantes,1994,21,45,0
paris sg,1994,21,41,1
lyon,1994,21,35,2
cannes,1994,21,34,3
bordeaux,1994,21,33,4
auxerre,1994,21,32,5
lens,1994,21,32,6
strasbourg,1994,21,31,7
martigues,1994,21,30,8
metz,1994,21,29,9
monaco,1994,21,27,10
st etienne,1994,21,26,11
le havre,1994,21,26,12
rennes,1994,21,24,13
lille,1994,21,24,14
bastia,1994,21,21,15
nice,1994,21,21,16
sochaux,1994,21,18,17
caen,1994,21,18,18
montpellier,1994,21,18,19
nantes,1994,22,48,0
paris sg,1994,22,41,1
lyon,1994,22,38,2
cannes,1994,22,37,3
bordeaux,1994,22,36,4
auxerre,1994,22,35,5
lens,1994,22,33,6
strasbourg,1994,22,32,7
metz,1994,22,30,8
monaco,1994,22,30,9
martigues,1994,22,30,10
le havre,1994,22,29,11
st etienne,1994,22,27,12
rennes,1994,22,24,13
lille,1994,22,24,14
bastia,1994,22,21,15
nice,1994,22,21,16
sochaux,1994,22,19,17
montpellier,1994,22,19,18
caen,1994,22,18,19
nantes,1994,23,51,0
lyon,1994,23,41,1
paris sg,1994,23,41,2
cannes,1994,23,37,3
bordeaux,1994,23,36,4
auxerre,1994,23,36,5
strasbourg,1994,23,35,6
lens,1994,23,34,7
metz,1994,23,33,8
martigues,1994,23,31,9
monaco,1994,23,30,10
st etienne,1994,23,30,11
le havre,1994,23,29,12
lille,1994,23,27,13
rennes,1994,23,25,14
montpellier,1994,23,22,15
caen,1994,23,21,16
bastia,1994,23,21,17
nice,1994,23,21,18
sochaux,1994,23,19,19
nantes,1994,24,54,0
lyon,1994,24,44,1
paris sg,1994,24,44,2
cannes,1994,24,40,3
lens,1994,24,37,4
bordeaux,1994,24,36,5
auxerre,1994,24,36,6
strasbourg,1994,24,36,7
metz,1994,24,33,8
monaco,1994,24,33,9
martigues,1994,24,32,10
le havre,1994,24,32,11
st etienne,1994,24,30,12
rennes,1994,24,28,13
lille,1994,24,27,14
bastia,1994,24,24,15
montpellier,1994,24,22,16
caen,1994,24,21,17
nice,1994,24,21,18
sochaux,1994,24,19,19
nantes,1994,25,55,0
lyon,1994,25,47,1
paris sg,1994,25,47,2
cannes,1994,25,40,3
lens,1994,25,40,4
auxerre,1994,25,39,5
strasbourg,1994,25,37,6
bordeaux,1994,25,36,7
metz,1994,25,36,8
le havre,1994,25,35,9
monaco,1994,25,33,10
martigues,1994,25,33,11
lille,1994,25,30,12
st etienne,1994,25,30,13
rennes,1994,25,29,14
montpellier,1994,25,25,15
bastia,1994,25,24,16
nice,1994,25,24,17
caen,1994,25,21,18
sochaux,1994,25,19,19
nantes,1994,26,58,0
lyon,1994,26,47,1
paris sg,1994,26,47,2
lens,1994,26,43,3
auxerre,1994,26,40,4
cannes,1994,26,40,5
strasbourg,1994,26,38,6
le havre,1994,26,38,7
bordeaux,1994,26,36,8
metz,1994,26,36,9
monaco,1994,26,33,10
martigues,1994,26,33,11
rennes,1994,26,32,12
lille,1994,26,30,13
st etienne,1994,26,30,14
montpellier,1994,26,26,15
bastia,1994,26,25,16
nice,1994,26,25,17
sochaux,1994,26,22,18
caen,1994,26,22,19
nantes,1994,27,59,0
paris sg,1994,27,50,1
lyon,1994,27,50,2
lens,1994,27,46,3
auxerre,1994,27,41,4
cannes,1994,27,41,5
bordeaux,1994,27,39,6
metz,1994,27,39,7
strasbourg,1994,27,38,8
le havre,1994,27,38,9
monaco,1994,27,36,10
martigues,1994,27,34,11
rennes,1994,27,32,12
lille,1994,27,31,13
st etienne,1994,27,31,14
nice,1994,27,28,15
montpellier,1994,27,27,16
bastia,1994,27,26,17
caen,1994,27,25,18
sochaux,1994,27,22,19
nantes,1994,28,62,0
lyon,1994,28,53,1
paris sg,1994,28,51,2
lens,1994,28,46,3
cannes,1994,28,44,4
auxerre,1994,28,42,5
le havre,1994,28,41,6
bordeaux,1994,28,40,7
metz,1994,28,39,8
strasbourg,1994,28,39,9
monaco,1994,28,39,10
martigues,1994,28,34,11
rennes,1994,28,32,12
lille,1994,28,31,13
st etienne,1994,28,31,14
bastia,1994,28,29,15
caen,1994,28,28,16
nice,1994,28,28,17
montpellier,1994,28,27,18
sochaux,1994,28,22,19
nantes,1994,29,63,0
lyon,1994,29,56,1
paris sg,1994,29,51,2
lens,1994,29,49,3
cannes,1994,29,47,4
le havre,1994,29,44,5
auxerre,1994,29,43,6
bordeaux,1994,29,41,7
metz,1994,29,40,8
monaco,1994,29,40,9
strasbourg,1994,29,39,10
martigues,1994,29,35,11
rennes,1994,29,33,12
st etienne,1994,29,32,13
lille,1994,29,31,14
bastia,1994,29,30,15
montpellier,1994,29,30,16
caen,1994,29,29,17
nice,1994,29,28,18
sochaux,1994,29,22,19
nantes,1994,30,66,0
lyon,1994,30,57,1
paris sg,1994,30,54,2
lens,1994,30,50,3
cannes,1994,30,48,4
auxerre,1994,30,44,5
le havre,1994,30,44,6
metz,1994,30,43,7
monaco,1994,30,43,8
bordeaux,1994,30,41,9
strasbourg,1994,30,40,10
martigues,1994,30,36,11
rennes,1994,30,34,12
lille,1994,30,34,13
bastia,1994,30,33,14
st etienne,1994,30,32,15
montpellier,1994,30,30,16
caen,1994,30,29,17
nice,1994,30,29,18
sochaux,1994,30,23,19
nantes,1994,31,67,0
lyon,1994,31,58,1
paris sg,1994,31,54,2
lens,1994,31,51,3
cannes,1994,31,48,4
bordeaux,1994,31,44,5
le havre,1994,31,44,6
auxerre,1994,31,44,7
metz,1994,31,43,8
strasbourg,1994,31,43,9
monaco,1994,31,43,10
martigues,1994,31,39,11
rennes,1994,31,35,12
st etienne,1994,31,35,13
lille,1994,31,34,14
bastia,1994,31,33,15
montpellier,1994,31,33,16
nice,1994,31,32,17
caen,1994,31,29,18
sochaux,1994,31,23,19
nantes,1994,32,70,0
lyon,1994,32,59,1
paris sg,1994,32,57,2
lens,1994,32,52,3
cannes,1994,32,51,4
bordeaux,1994,32,47,5
metz,1994,32,46,6
monaco,1994,32,46,7
le havre,1994,32,44,8
auxerre,1994,32,44,9
strasbourg,1994,32,43,10
martigues,1994,32,42,11
lille,1994,32,37,12
bastia,1994,32,36,13
montpellier,1994,32,36,14
nice,1994,32,35,15
st etienne,1994,32,35,16
rennes,1994,32,35,17
caen,1994,32,29,18
sochaux,1994,32,23,19
nantes,1994,33,70,0
lyon,1994,33,62,1
paris sg,1994,33,60,2
lens,1994,33,55,3
cannes,1994,33,51,4
monaco,1994,33,49,5
bordeaux,1994,33,48,6
auxerre,1994,33,47,7
le havre,1994,33,47,8
metz,1994,33,46,9
strasbourg,1994,33,46,10
martigues,1994,33,45,11
rennes,1994,33,38,12
lille,1994,33,37,13
montpellier,1994,33,36,14
bastia,1994,33,36,15
nice,1994,33,35,16
st etienne,1994,33,35,17
caen,1994,33,32,18
sochaux,1994,33,23,19
nantes,1994,34,73,0
lyon,1994,34,65,1
paris sg,1994,34,60,2
lens,1994,34,55,3
cannes,1994,34,52,4
monaco,1994,34,52,5
auxerre,1994,34,50,6
bordeaux,1994,34,48,7
metz,1994,34,47,8
strasbourg,1994,34,47,9
le havre,1994,34,47,10
martigues,1994,34,45,11
bastia,1994,34,39,12
lille,1994,34,38,13
rennes,1994,34,38,14
nice,1994,34,38,15
montpellier,1994,34,37,16
st etienne,1994,34,35,17
caen,1994,34,32,18
sochaux,1994,34,23,19
nantes,1994,35,74,0
lyon,1994,35,65,1
paris sg,1994,35,63,2
lens,1994,35,56,3
auxerre,1994,35,53,4
monaco,1994,35,53,5
cannes,1994,35,52,6
bordeaux,1994,35,51,7
metz,1994,35,50,8
strasbourg,1994,35,48,9
le havre,1994,35,47,10
martigues,1994,35,45,11
rennes,1994,35,41,12
nice,1994,35,41,13
montpellier,1994,35,40,14
bastia,1994,35,40,15
lille,1994,35,39,16
st etienne,1994,35,36,17
caen,1994,35,32,18
sochaux,1994,35,23,19
nantes,1994,36,75,0
lyon,1994,36,68,1
paris sg,1994,36,66,2
auxerre,1994,36,56,3
lens,1994,36,56,4
monaco,1994,36,54,5
cannes,1994,36,53,6
metz,1994,36,53,7
bordeaux,1994,36,51,8
strasbourg,1994,36,48,9
le havre,1994,36,48,10
martigues,1994,36,45,11
rennes,1994,36,44,12
lille,1994,36,42,13
nice,1994,36,42,14
bastia,1994,36,41,15
montpellier,1994,36,41,16
st etienne,1994,36,36,17
caen,1994,36,33,18
sochaux,1994,36,23,19
nantes,1994,37,78,0
lyon,1994,37,68,1
paris sg,1994,37,66,2
auxerre,1994,37,59,3
lens,1994,37,59,4
monaco,1994,37,57,5
bordeaux,1994,37,54,6
cannes,1994,37,53,7
metz,1994,37,53,8
strasbourg,1994,37,51,9
martigues,1994,37,48,10
le havre,1994,37,48,11
rennes,1994,37,47,12
lille,1994,37,45,13
nice,1994,37,43,14
bastia,1994,37,41,15
montpellier,1994,37,41,16
st etienne,1994,37,37,17
caen,1994,37,33,18
sochaux,1994,37,23,19
nantes,1994,38,79,0
lyon,1994,38,69,1
paris sg,1994,38,67,2
auxerre,1994,38,62,3
lens,1994,38,59,4
monaco,1994,38,57,5
bordeaux,1994,38,57,6
metz,1994,38,56,7
cannes,1994,38,53,8
strasbourg,1994,38,51,9
martigues,1994,38,51,10
le havre,1994,38,49,11
rennes,1994,38,48,12
lille,1994,38,48,13
bastia,1994,38,44,14
nice,1994,38,43,15
montpellier,1994,38,41,16
st etienne,1994,38,38,17
caen,1994,38,36,18
sochaux,1994,38,23,19
lens,1995,0,0,0
bastia,1995,0,0,1
bordeaux,1995,0,0,2
lille,1995,0,0,3
cannes,1995,0,0,4
lyon,1995,0,0,5
gueugnon,1995,0,0,6
metz,1995,0,0,7
guingamp,1995,0,0,8
martigues,1995,0,0,9
paris sg,1995,0,0,10
le havre,1995,0,0,11
monaco,1995,0,0,12
rennes,1995,0,0,13
montpellier,1995,0,0,14
strasbourg,1995,0,0,15
nantes,1995,0,0,16
auxerre,1995,0,0,17
st etienne,1995,0,0,18
nice,1995,0,0,19
lens,1995,1,3,0
bordeaux,1995,1,3,1
cannes,1995,1,3,2
nantes,1995,1,3,3
guingamp,1995,1,3,4
monaco,1995,1,3,5
gueugnon,1995,1,1,6
metz,1995,1,1,7
bastia,1995,1,1,8
strasbourg,1995,1,1,9
paris sg,1995,1,1,10
montpellier,1995,1,1,11
st etienne,1995,1,1,12
nice,1995,1,1,13
rennes,1995,1,0,14
le havre,1995,1,0,15
martigues,1995,1,0,16
lyon,1995,1,0,17
auxerre,1995,1,0,18
lille,1995,1,0,19
bordeaux,1995,2,6,0
nantes,1995,2,6,1
monaco,1995,2,6,2
bastia,1995,2,4,3
metz,1995,2,4,4
guingamp,1995,2,4,5
strasbourg,1995,2,4,6
auxerre,1995,2,3,7
cannes,1995,2,3,8
lyon,1995,2,3,9
rennes,1995,2,3,10
lens,1995,2,3,11
paris sg,1995,2,2,12
montpellier,1995,2,1,13
gueugnon,1995,2,1,14
st etienne,1995,2,1,15
nice,1995,2,1,16
le havre,1995,2,0,17
martigues,1995,2,0,18
lille,1995,2,0,19
bastia,1995,3,7,0
metz,1995,3,7,1
monaco,1995,3,7,2
bordeaux,1995,3,6,3
nantes,1995,3,6,4
strasbourg,1995,3,5,5
guingamp,1995,3,5,6
paris sg,1995,3,5,7
auxerre,1995,3,4,8
montpellier,1995,3,4,9
lens,1995,3,4,10
le havre,1995,3,3,11
rennes,1995,3,3,12
cannes,1995,3,3,13
lyon,1995,3,3,14
gueugnon,1995,3,2,15
st etienne,1995,3,2,16
nice,1995,3,2,17
martigues,1995,3,1,18
lille,1995,3,1,19
bastia,1995,4,10,0
metz,1995,4,10,1
nantes,1995,4,9,2
strasbourg,1995,4,8,3
paris sg,1995,4,8,4
guingamp,1995,4,8,5
monaco,1995,4,7,6
lens,1995,4,7,7
bordeaux,1995,4,6,8
rennes,1995,4,6,9
nice,1995,4,5,10
lyon,1995,4,4,11
montpellier,1995,4,4,12
auxerre,1995,4,4,13
martigues,1995,4,4,14
cannes,1995,4,3,15
le havre,1995,4,3,16
st etienne,1995,4,2,17
gueugnon,1995,4,2,18
lille,1995,4,1,19
paris sg,1995,5,11,0
guingamp,1995,5,11,1
metz,1995,5,11,2
bastia,1995,5,10,3
nantes,1995,5,10,4
strasbourg,1995,5,8,5
lens,1995,5,8,6
martigues,1995,5,7,7
monaco,1995,5,7,8
montpellier,1995,5,7,9
rennes,1995,5,6,10
cannes,1995,5,6,11
bordeaux,1995,5,6,12
st etienne,1995,5,5,13
nice,1995,5,5,14
lyon,1995,5,4,15
auxerre,1995,5,4,16
le havre,1995,5,4,17
gueugnon,1995,5,2,18
lille,1995,5,1,19
metz,1995,6,14,0
paris sg,1995,6,14,1
nantes,1995,6,11,2
strasbourg,1995,6,11,3
guingamp,1995,6,11,4
bastia,1995,6,10,5
montpellier,1995,6,10,6
monaco,1995,6,10,7
lens,1995,6,9,8
rennes,1995,6,9,9
st etienne,1995,6,8,10
martigues,1995,6,7,11
bordeaux,1995,6,7,12
auxerre,1995,6,7,13
cannes,1995,6,6,14
nice,1995,6,6,15
gueugnon,1995,6,5,16
lyon,1995,6,5,17
le havre,1995,6,4,18
lille,1995,6,2,19
paris sg,1995,7,17,0
metz,1995,7,15,1
guingamp,1995,7,14,2
monaco,1995,7,13,3
lens,1995,7,12,4
strasbourg,1995,7,12,5
nantes,1995,7,11,6
auxerre,1995,7,10,7
montpellier,1995,7,10,8
bastia,1995,7,10,9
bordeaux,1995,7,10,10
rennes,1995,7,9,11
st etienne,1995,7,9,12
nice,1995,7,9,13
martigues,1995,7,7,14
gueugnon,1995,7,6,15
cannes,1995,7,6,16
lyon,1995,7,6,17
le havre,1995,7,4,18
lille,1995,7,2,19
paris sg,1995,8,20,0
metz,1995,8,16,1
lens,1995,8,15,2
guingamp,1995,8,15,3
auxerre,1995,8,13,4
bastia,1995,8,13,5
monaco,1995,8,13,6
bordeaux,1995,8,13,7
st etienne,1995,8,12,8
strasbourg,1995,8,12,9
nantes,1995,8,11,10
montpellier,1995,8,11,11
rennes,1995,8,10,12
lyon,1995,8,9,13
nice,1995,8,9,14
le havre,1995,8,7,15
martigues,1995,8,7,16
cannes,1995,8,6,17
gueugnon,1995,8,6,18
lille,1995,8,2,19
paris sg,1995,9,20,0
metz,1995,9,19,1
lens,1995,9,18,2
auxerre,1995,9,16,3
guingamp,1995,9,16,4
montpellier,1995,9,14,5
bastia,1995,9,13,6
strasbourg,1995,9,13,7
monaco,1995,9,13,8
bordeaux,1995,9,13,9
st etienne,1995,9,12,10
nantes,1995,9,12,11
le havre,1995,9,10,12
nice,1995,9,10,13
martigues,1995,9,10,14
rennes,1995,9,10,15
lyon,1995,9,9,16
gueugnon,1995,9,9,17
cannes,1995,9,9,18
lille,1995,9,2,19
paris sg,1995,10,23,0
metz,1995,10,22,1
lens,1995,10,19,2
auxerre,1995,10,19,3
guingamp,1995,10,17,4
bastia,1995,10,16,5
monaco,1995,10,16,6
bordeaux,1995,10,16,7
montpellier,1995,10,14,8
nantes,1995,10,13,9
nice,1995,10,13,10
strasbourg,1995,10,13,11
st etienne,1995,10,12,12
gueugnon,1995,10,10,13
le havre,1995,10,10,14
martigues,1995,10,10,15
rennes,1995,10,10,16
cannes,1995,10,9,17
lyon,1995,10,9,18
lille,1995,10,5,19
metz,1995,11,25,0
paris sg,1995,11,23,1
lens,1995,11,22,2
auxerre,1995,11,19,3
monaco,1995,11,19,4
guingamp,1995,11,17,5
bastia,1995,11,16,6
strasbourg,1995,11,16,7
nice,1995,11,16,8
bordeaux,1995,11,16,9
nantes,1995,11,16,10
montpellier,1995,11,15,11
rennes,1995,11,13,12
le havre,1995,11,13,13
lyon,1995,11,12,14
st etienne,1995,11,12,15
martigues,1995,11,10,16
gueugnon,1995,11,10,17
cannes,1995,11,9,18
lille,1995,11,6,19
metz,1995,12,28,0
lens,1995,12,25,1
paris sg,1995,12,24,2
auxerre,1995,12,22,3
monaco,1995,12,20,4
guingamp,1995,12,20,5
bastia,1995,12,19,6
montpellier,1995,12,18,7
bordeaux,1995,12,17,8
nantes,1995,12,17,9
nice,1995,12,16,10
strasbourg,1995,12,16,11
rennes,1995,12,14,12
le havre,1995,12,13,13
lyon,1995,12,13,14
st etienne,1995,12,12,15
martigues,1995,12,10,16
gueugnon,1995,12,10,17
cannes,1995,12,9,18
lille,1995,12,9,19
metz,1995,13,31,0
lens,1995,13,28,1
auxerre,1995,13,25,2
paris sg,1995,13,25,3
montpellier,1995,13,21,4
monaco,1995,13,21,5
guingamp,1995,13,21,6
nantes,1995,13,20,7
bastia,1995,13,19,8
strasbourg,1995,13,17,9
rennes,1995,13,17,10
bordeaux,1995,13,17,11
nice,1995,13,16,12
le havre,1995,13,14,13
lyon,1995,13,14,14
st etienne,1995,13,13,15
gueugnon,1995,13,11,16
martigues,1995,13,10,17
cannes,1995,13,9,18
lille,1995,13,9,19
metz,1995,14,32,0
lens,1995,14,29,1
paris sg,1995,14,28,2
auxerre,1995,14,25,3
monaco,1995,14,24,4
guingamp,1995,14,22,5
nantes,1995,14,21,6
montpellier,1995,14,21,7
bastia,1995,14,20,8
nice,1995,14,19,9
strasbourg,1995,14,18,10
rennes,1995,14,18,11
bordeaux,1995,14,18,12
le havre,1995,14,15,13
lyon,1995,14,15,14
st etienne,1995,14,14,15
gueugnon,1995,14,12,16
martigues,1995,14,10,17
lille,1995,14,10,18
cannes,1995,14,10,19
metz,1995,15,32,0
paris sg,1995,15,31,1
lens,1995,15,29,2
auxerre,1995,15,25,3
monaco,1995,15,25,4
guingamp,1995,15,25,5
nantes,1995,15,24,6
montpellier,1995,15,22,7
rennes,1995,15,21,8
bastia,1995,15,21,9
strasbourg,1995,15,21,10
nice,1995,15,19,11
bordeaux,1995,15,18,12
lyon,1995,15,16,13
le havre,1995,15,15,14
st etienne,1995,15,14,15
martigues,1995,15,13,16
gueugnon,1995,15,13,17
lille,1995,15,13,18
cannes,1995,15,11,19
paris sg,1995,16,34,0
metz,1995,16,32,1
lens,1995,16,30,2
auxerre,1995,16,28,3
guingamp,1995,16,28,4
nantes,1995,16,27,5
monaco,1995,16,26,6
bastia,1995,16,24,7
strasbourg,1995,16,24,8
montpellier,1995,16,22,9
rennes,1995,16,22,10
nice,1995,16,19,11
le havre,1995,16,18,12
bordeaux,1995,16,18,13
lyon,1995,16,16,14
st etienne,1995,16,15,15
lille,1995,16,14,16
martigues,1995,16,14,17
gueugnon,1995,16,13,18
cannes,1995,16,11,19
paris sg,1995,17,37,0
metz,1995,17,32,1
lens,1995,17,31,2
auxerre,1995,17,31,3
nantes,1995,17,28,4
guingamp,1995,17,28,5
monaco,1995,17,26,6
strasbourg,1995,17,25,7
montpellier,1995,17,25,8
rennes,1995,17,25,9
bastia,1995,17,24,10
nice,1995,17,22,11
le havre,1995,17,21,12
bordeaux,1995,17,19,13
st etienne,1995,17,18,14
lyon,1995,17,17,15
martigues,1995,17,14,16
gueugnon,1995,17,14,17
lille,1995,17,14,18
cannes,1995,17,11,19
paris sg,1995,18,38,0
auxerre,1995,18,34,1
metz,1995,18,33,2
lens,1995,18,32,3
nantes,1995,18,29,4
guingamp,1995,18,29,5
strasbourg,1995,18,28,6
bastia,1995,18,27,7
monaco,1995,18,26,8
montpellier,1995,18,26,9
rennes,1995,18,26,10
le havre,1995,18,22,11
bordeaux,1995,18,22,12
nice,1995,18,22,13
lyon,1995,18,20,14
st etienne,1995,18,18,15
lille,1995,18,15,16
martigues,1995,18,14,17
gueugnon,1995,18,14,18
cannes,1995,18,12,19
paris sg,1995,19,41,0
metz,1995,19,34,1
auxerre,1995,19,34,2
lens,1995,19,33,3
guingamp,1995,19,32,4
strasbourg,1995,19,31,5
nantes,1995,19,30,6
rennes,1995,19,29,7
montpellier,1995,19,27,8
bastia,1995,19,27,9
monaco,1995,19,26,10
nice,1995,19,25,11
le havre,1995,19,23,12
bordeaux,1995,19,22,13
lyon,1995,19,21,14
st etienne,1995,19,19,15
lille,1995,19,16,16
martigues,1995,19,15,17
gueugnon,1995,19,14,18
cannes,1995,19,13,19
paris sg,1995,20,42,0
lens,1995,20,36,1
auxerre,1995,20,35,2
metz,1995,20,34,3
nantes,1995,20,33,4
guingamp,1995,20,33,5
strasbourg,1995,20,31,6
montpellier,1995,20,30,7
bastia,1995,20,30,8
monaco,1995,20,29,9
rennes,1995,20,29,10
le havre,1995,20,26,11
nice,1995,20,25,12
st etienne,1995,20,22,13
bordeaux,1995,20,22,14
lyon,1995,20,21,15
cannes,1995,20,16,16
lille,1995,20,16,17
gueugnon,1995,20,15,18
martigues,1995,20,15,19
paris sg,1995,21,45,0
lens,1995,21,39,1
metz,1995,21,35,2
auxerre,1995,21,35,3
guingamp,1995,21,33,4
bastia,1995,21,33,5
nantes,1995,21,33,6
monaco,1995,21,32,7
strasbourg,1995,21,31,8
montpellier,1995,21,31,9
rennes,1995,21,30,10
nice,1995,21,28,11
le havre,1995,21,26,12
lyon,1995,21,24,13
st etienne,1995,21,23,14
bordeaux,1995,21,22,15
martigues,1995,21,18,16
cannes,1995,21,17,17
lille,1995,21,17,18
gueugnon,1995,21,15,19
paris sg,1995,22,46,0
lens,1995,22,40,1
metz,1995,22,38,2
nantes,1995,22,36,3
auxerre,1995,22,36,4
bastia,1995,22,34,5
monaco,1995,22,33,6
guingamp,1995,22,33,7
strasbourg,1995,22,32,8
montpellier,1995,22,31,9
rennes,1995,22,31,10
nice,1995,22,28,11
le havre,1995,22,27,12
lyon,1995,22,25,13
st etienne,1995,22,24,14
bordeaux,1995,22,22,15
cannes,1995,22,20,16
lille,1995,22,20,17
martigues,1995,22,18,18
gueugnon,1995,22,18,19
paris sg,1995,23,47,0
lens,1995,23,41,1
metz,1995,23,41,2
auxerre,1995,23,39,3
nantes,1995,23,36,4
monaco,1995,23,36,5
bastia,1995,23,35,6
strasbourg,1995,23,33,7
guingamp,1995,23,33,8
rennes,1995,23,32,9
nice,1995,23,31,10
montpellier,1995,23,31,11
le havre,1995,23,27,12
lyon,1995,23,26,13
bordeaux,1995,23,25,14
st etienne,1995,23,25,15
cannes,1995,23,23,16
lille,1995,23,20,17
gueugnon,1995,23,19,18
martigues,1995,23,18,19
paris sg,1995,24,48,0
metz,1995,24,44,1
lens,1995,24,42,2
auxerre,1995,24,42,3
monaco,1995,24,39,4
nantes,1995,24,36,5
guingamp,1995,24,36,6
bastia,1995,24,35,7
montpellier,1995,24,34,8
strasbourg,1995,24,33,9
rennes,1995,24,33,10
nice,1995,24,32,11
le havre,1995,24,28,12
lyon,1995,24,27,13
bordeaux,1995,24,25,14
st etienne,1995,24,25,15
cannes,1995,24,23,16
lille,1995,24,23,17
gueugnon,1995,24,22,18
martigues,1995,24,18,19
paris sg,1995,25,51,0
metz,1995,25,47,1
auxerre,1995,25,45,2
lens,1995,25,42,3
monaco,1995,25,40,4
guingamp,1995,25,39,5
nantes,1995,25,37,6
montpellier,1995,25,37,7
rennes,1995,25,36,8
bastia,1995,25,35,9
strasbourg,1995,25,33,10
nice,1995,25,32,11
lyon,1995,25,30,12
le havre,1995,25,28,13
bordeaux,1995,25,28,14
st etienne,1995,25,26,15
lille,1995,25,24,16
cannes,1995,25,23,17
gueugnon,1995,25,22,18
martigues,1995,25,21,19
paris sg,1995,26,51,0
metz,1995,26,48,1
auxerre,1995,26,48,2
lens,1995,26,43,3
monaco,1995,26,43,4
guingamp,1995,26,42,5
nantes,1995,26,40,6
montpellier,1995,26,40,7
rennes,1995,26,39,8
bastia,1995,26,35,9
strasbourg,1995,26,34,10
nice,1995,26,33,11
lyon,1995,26,30,12
le havre,1995,26,29,13
bordeaux,1995,26,29,14
st etienne,1995,26,26,15
lille,1995,26,25,16
cannes,1995,26,24,17
gueugnon,1995,26,22,18
martigues,1995,26,21,19
paris sg,1995,27,51,0
metz,1995,27,51,1
auxerre,1995,27,48,2
monaco,1995,27,46,3
lens,1995,27,43,4
montpellier,1995,27,43,5
guingamp,1995,27,43,6
rennes,1995,27,42,7
nantes,1995,27,40,8
