team,year,day,points,position
southampton,1997,28,37,10
wimbledon,1997,28,35,11
newcastle,1997,28,35,12
sheffield weds,1997,28,34,13
aston villa,1997,28,33,14
tottenham,1997,28,30,15
everton,1997,28,30,16
barnsley,1997,28,28,17
bolton,1997,28,24,18
crystal palace,1997,28,23,19
man united,1997,29,59,0
arsenal,1997,29,57,1
liverpool,1997,29,50,2
blackburn,1997,29,48,3
chelsea,1997,29,48,4
leeds,1997,29,45,5
derby,1997,29,45,6
west ham,1997,29,44,7
southampton,1997,29,40,8
leicester,1997,29,40,9
coventry,1997,29,40,10
sheffield weds,1997,29,37,11
aston villa,1997,29,36,12
wimbledon,1997,29,35,13
newcastle,1997,29,35,14
barnsley,1997,29,31,15
tottenham,1997,29,30,16
everton,1997,29,30,17
bolton,1997,29,27,18
crystal palace,1997,29,23,19
arsenal,1997,30,60,0
man united,1997,30,60,1
blackburn,1997,30,51,2
liverpool,1997,30,51,3
chelsea,1997,30,48,4
leeds,1997,30,48,5
west ham,1997,30,47,6
derby,1997,30,45,7
coventry,1997,30,43,8
southampton,1997,30,40,9
leicester,1997,30,40,10
sheffield weds,1997,30,37,11
wimbledon,1997,30,36,12
aston villa,1997,30,36,13
newcastle,1997,30,35,14
everton,1997,30,33,15
tottenham,1997,30,31,16
barnsley,1997,30,31,17
bolton,1997,30,30,18
crystal palace,1997,30,26,19
arsenal,1997,31,63,0
man united,1997,31,60,1
liverpool,1997,31,54,2
blackburn,1997,31,51,3
chelsea,1997,31,51,4
leeds,1997,31,48,5
west ham,1997,31,47,6
derby,1997,31,45,7
coventry,1997,31,44,8
southampton,1997,31,43,9
leicester,1997,31,41,10
aston villa,1997,31,39,11
sheffield weds,1997,31,37,12
wimbledon,1997,31,37,13
newcastle,1997,31,36,14
tottenham,1997,31,34,15
everton,1997,31,33,16
barnsley,1997,31,31,17
bolton,1997,31,30,18
crystal palace,1997,31,26,19
arsenal,1997,32,66,0
man united,1997,32,63,1
liverpool,1997,32,55,2
leeds,1997,32,51,3
blackburn,1997,32,51,4
chelsea,1997,32,51,5
west ham,1997,32,48,6
derby,1997,32,46,7
leicester,1997,32,44,8
coventry,1997,32,44,9
southampton,1997,32,43,10
aston villa,1997,32,42,11
sheffield weds,1997,32,40,12
wimbledon,1997,32,40,13
newcastle,1997,32,36,14
tottenham,1997,32,35,15
everton,1997,32,34,16
barnsley,1997,32,31,17
bolton,1997,32,31,18
crystal palace,1997,32,26,19
arsenal,1997,33,69,0
man united,1997,33,66,1
liverpool,1997,33,58,2
leeds,1997,33,54,3
chelsea,1997,33,54,4
blackburn,1997,33,51,5
derby,1997,33,49,6
west ham,1997,33,49,7
leicester,1997,33,45,8
aston villa,1997,33,45,9
coventry,1997,33,45,10
southampton,1997,33,43,11
wimbledon,1997,33,41,12
sheffield weds,1997,33,40,13
newcastle,1997,33,39,14
everton,1997,33,37,15
tottenham,1997,33,35,16
barnsley,1997,33,34,17
bolton,1997,33,34,18
crystal palace,1997,33,26,19
arsenal,1997,34,72,0
man united,1997,34,67,1
liverpool,1997,34,59,2
chelsea,1997,34,57,3
leeds,1997,34,54,4
west ham,1997,34,52,5
blackburn,1997,34,51,6
derby,1997,34,49,7
aston villa,1997,34,48,8
leicester,1997,34,46,9
coventry,1997,34,46,10
southampton,1997,34,44,11
sheffield weds,1997,34,41,12
wimbledon,1997,34,41,13
newcastle,1997,34,40,14
everton,1997,34,38,15
tottenham,1997,34,36,16
barnsley,1997,34,34,17
bolton,1997,34,34,18
crystal palace,1997,34,29,19
arsenal,1997,35,75,0
man united,1997,35,68,1
chelsea,1997,35,60,2
liverpool,1997,35,59,3
leeds,1997,35,57,4
blackburn,1997,35,52,5
west ham,1997,35,52,6
aston villa,1997,35,51,7
leicester,1997,35,49,8
derby,1997,35,49,9
coventry,1997,35,47,10
southampton,1997,35,44,11
wimbledon,1997,35,42,12
sheffield weds,1997,35,41,13
newcastle,1997,35,40,14
everton,1997,35,39,15
tottenham,1997,35,37,16
barnsley,1997,35,35,17
bolton,1997,35,34,18
crystal palace,1997,35,29,19
arsenal,1997,36,78,0
man united,1997,36,71,1
liverpool,1997,36,62,2
chelsea,1997,36,60,3
leeds,1997,36,58,4
blackburn,1997,36,55,5
west ham,1997,36,52,6
aston villa,1997,36,51,7
leicester,1997,36,50,8
derby,1997,36,49,9
coventry,1997,36,48,10
southampton,1997,36,47,11
sheffield weds,1997,36,44,12
wimbledon,1997,36,43,13
newcastle,1997,36,41,14
tottenham,1997,36,40,15
everton,1997,36,39,16
bolton,1997,36,37,17
barnsley,1997,36,35,18
crystal palace,1997,36,29,19
arsenal,1997,37,78,0
man united,1997,37,74,1
liverpool,1997,37,65,2
chelsea,1997,37,60,3
leeds,1997,37,58,4
blackburn,1997,37,55,5
aston villa,1997,37,54,6
leicester,1997,37,53,7
west ham,1997,37,53,8
derby,1997,37,52,9
coventry,1997,37,51,10
southampton,1997,37,47,11
newcastle,1997,37,44,12
sheffield weds,1997,37,44,13
tottenham,1997,37,43,14
wimbledon,1997,37,43,15
bolton,1997,37,40,16
everton,1997,37,39,17
barnsley,1997,37,35,18
crystal palace,1997,37,30,19
arsenal,1997,38,78,0
man united,1997,38,77,1
liverpool,1997,38,65,2
chelsea,1997,38,63,3
leeds,1997,38,59,4
blackburn,1997,38,58,5
aston villa,1997,38,57,6
west ham,1997,38,56,7
derby,1997,38,55,8
leicester,1997,38,53,9
coventry,1997,38,52,10
southampton,1997,38,48,11
newcastle,1997,38,44,12
sheffield weds,1997,38,44,13
tottenham,1997,38,44,14
wimbledon,1997,38,44,15
everton,1997,38,40,16
bolton,1997,38,40,17
barnsley,1997,38,35,18
crystal palace,1997,38,33,19
newcastle,1998,0,0,0
blackburn,1998,0,0,1
coventry,1998,0,0,2
chelsea,1998,0,0,3
everton,1998,0,0,4
aston villa,1998,0,0,5
man united,1998,0,0,6
leicester,1998,0,0,7
middlesbrough,1998,0,0,8
leeds,1998,0,0,9
derby,1998,0,0,10
charlton,1998,0,0,11
sheffield weds,1998,0,0,12
west ham,1998,0,0,13
wimbledon,1998,0,0,14
tottenham,1998,0,0,15
southampton,1998,0,0,16
liverpool,1998,0,0,17
arsenal,1998,0,0,18
nott'm forest,1998,0,0,19
coventry,1998,1,3,0
arsenal,1998,1,3,1
liverpool,1998,1,3,2
west ham,1998,1,3,3
wimbledon,1998,1,3,4
newcastle,1998,1,1,5
man united,1998,1,1,6
leicester,1998,1,1,7
middlesbrough,1998,1,1,8
leeds,1998,1,1,9
derby,1998,1,1,10
charlton,1998,1,1,11
blackburn,1998,1,1,12
everton,1998,1,1,13
aston villa,1998,1,1,14
tottenham,1998,1,0,15
southampton,1998,1,0,16
sheffield weds,1998,1,0,17
chelsea,1998,1,0,18
nott'm forest,1998,1,0,19
leicester,1998,2,4,0
west ham,1998,2,4,1
arsenal,1998,2,4,2
liverpool,1998,2,4,3
aston villa,1998,2,4,4
charlton,1998,2,4,5
wimbledon,1998,2,4,6
leeds,1998,2,4,7
coventry,1998,2,3,8
sheffield weds,1998,2,3,9
nott'm forest,1998,2,3,10
man united,1998,2,2,11
newcastle,1998,2,2,12
derby,1998,2,2,13
middlesbrough,1998,2,1,14
everton,1998,2,1,15
chelsea,1998,2,1,16
blackburn,1998,2,1,17
tottenham,1998,2,0,18
southampton,1998,2,0,19
liverpool,1998,3,7,0
aston villa,1998,3,7,1
nott'm forest,1998,3,6,2
arsenal,1998,3,5,3
man united,1998,3,5,4
wimbledon,1998,3,5,5
west ham,1998,3,5,6
leeds,1998,3,5,7
charlton,1998,3,5,8
blackburn,1998,3,4,9
coventry,1998,3,4,10
leicester,1998,3,4,11
derby,1998,3,3,12
sheffield weds,1998,3,3,13
tottenham,1998,3,3,14
middlesbrough,1998,3,2,15
chelsea,1998,3,2,16
newcastle,1998,3,2,17
everton,1998,3,1,18
southampton,1998,3,0,19
aston villa,1998,4,10,0
liverpool,1998,4,10,1
leeds,1998,4,8,2
man united,1998,4,8,3
wimbledon,1998,4,8,4
arsenal,1998,4,6,5
nott'm forest,1998,4,6,6
derby,1998,4,6,7
tottenham,1998,4,6,8
charlton,1998,4,5,9
chelsea,1998,4,5,10
west ham,1998,4,5,11
middlesbrough,1998,4,5,12
everton,1998,4,4,13
coventry,1998,4,4,14
blackburn,1998,4,4,15
leicester,1998,4,4,16
sheffield weds,1998,4,3,17
newcastle,1998,4,2,18
southampton,1998,4,0,19
aston villa,1998,5,13,0
liverpool,1998,5,10,1
derby,1998,5,9,2
leeds,1998,5,9,3
man united,1998,5,8,4
middlesbrough,1998,5,8,5
chelsea,1998,5,8,6
wimbledon,1998,5,8,7
west ham,1998,5,8,8
arsenal,1998,5,7,9
sheffield weds,1998,5,6,10
tottenham,1998,5,6,11
nott'm forest,1998,5,6,12
everton,1998,5,5,13
leicester,1998,5,5,14
charlton,1998,5,5,15
newcastle,1998,5,5,16
coventry,1998,5,4,17
blackburn,1998,5,4,18
southampton,1998,5,0,19
aston villa,1998,6,14,0
derby,1998,6,12,1
man united,1998,6,11,2
chelsea,1998,6,11,3
liverpool,1998,6,11,4
wimbledon,1998,6,11,5
arsenal,1998,6,10,6
leeds,1998,6,10,7
middlesbrough,1998,6,9,8
west ham,1998,6,9,9
newcastle,1998,6,8,10
tottenham,1998,6,7,11
nott'm forest,1998,6,7,12
sheffield weds,1998,6,6,13
charlton,1998,6,6,14
everton,1998,6,6,15
leicester,1998,6,5,16
coventry,1998,6,4,17
blackburn,1998,6,4,18
southampton,1998,6,1,19
aston villa,1998,7,17,0
man united,1998,7,14,1
chelsea,1998,7,12,2
wimbledon,1998,7,12,3
derby,1998,7,12,4
west ham,1998,7,12,5
liverpool,1998,7,11,6
newcastle,1998,7,11,7
leeds,1998,7,11,8
arsenal,1998,7,10,9
sheffield weds,1998,7,9,10
middlesbrough,1998,7,9,11
tottenham,1998,7,8,12
everton,1998,7,7,13
nott'm forest,1998,7,7,14
charlton,1998,7,7,15
leicester,1998,7,6,16
coventry,1998,7,5,17
blackburn,1998,7,5,18
southampton,1998,7,1,19
aston villa,1998,8,20,0
man united,1998,8,17,1
chelsea,1998,8,15,2
arsenal,1998,8,13,3
liverpool,1998,8,12,4
wimbledon,1998,8,12,5
middlesbrough,1998,8,12,6
derby,1998,8,12,7
west ham,1998,8,12,8
tottenham,1998,8,11,9
newcastle,1998,8,11,10
leeds,1998,8,11,11
charlton,1998,8,10,12
everton,1998,8,10,13
sheffield weds,1998,8,9,14
leicester,1998,8,9,15
blackburn,1998,8,8,16
nott'm forest,1998,8,7,17
coventry,1998,8,5,18
southampton,1998,8,1,19
aston villa,1998,9,21,0
man united,1998,9,18,1
chelsea,1998,9,16,2
middlesbrough,1998,9,15,3
arsenal,1998,9,14,4
newcastle,1998,9,14,5
west ham,1998,9,13,6
liverpool,1998,9,13,7
leicester,1998,9,12,8
leeds,1998,9,12,9
wimbledon,1998,9,12,10
derby,1998,9,12,11
tottenham,1998,9,11,12
everton,1998,9,11,13
charlton,1998,9,10,14
sheffield weds,1998,9,9,15
coventry,1998,9,8,16
blackburn,1998,9,8,17
nott'm forest,1998,9,8,18
southampton,1998,9,2,19
aston villa,1998,10,22,0
man united,1998,10,21,1
arsenal,1998,10,17,2
chelsea,1998,10,17,3
liverpool,1998,10,16,4
middlesbrough,1998,10,16,5
tottenham,1998,10,14,6
newcastle,1998,10,14,7
leeds,1998,10,13,8
charlton,1998,10,13,9
wimbledon,1998,10,13,10
west ham,1998,10,13,11
derby,1998,10,13,12
leicester,1998,10,13,13
everton,1998,10,12,14
sheffield weds,1998,10,10,15
coventry,1998,10,8,16
blackburn,1998,10,8,17
nott'm forest,1998,10,8,18
southampton,1998,10,5,19
aston villa,1998,11,25,0
man united,1998,11,22,1
chelsea,1998,11,20,2
arsenal,1998,11,20,3
middlesbrough,1998,11,17,4
leicester,1998,11,16,5
west ham,1998,11,16,6
liverpool,1998,11,16,7
tottenham,1998,11,15,8
wimbledon,1998,11,14,9
charlton,1998,11,14,10
newcastle,1998,11,14,11
derby,1998,11,14,12
leeds,1998,11,14,13
everton,1998,11,12,14
sheffield weds,1998,11,11,15
blackburn,1998,11,9,16
nott'm forest,1998,11,9,17
coventry,1998,11,8,18
southampton,1998,11,6,19
aston villa,1998,12,28,0
man united,1998,12,25,1
chelsea,1998,12,23,2
arsenal,1998,12,23,3
middlesbrough,1998,12,18,4
leicester,1998,12,17,5
leeds,1998,12,17,6
wimbledon,1998,12,17,7
derby,1998,12,17,8
west ham,1998,12,17,9
liverpool,1998,12,16,10
charlton,1998,12,15,11
tottenham,1998,12,15,12
newcastle,1998,12,15,13
everton,1998,12,12,14
coventry,1998,12,11,15
sheffield weds,1998,12,11,16
blackburn,1998,12,9,17
nott'm forest,1998,12,9,18
southampton,1998,12,7,19
aston villa,1998,13,28,0
man united,1998,13,25,1
chelsea,1998,13,24,2
arsenal,1998,13,24,3
leeds,1998,13,20,4
west ham,1998,13,20,5
middlesbrough,1998,13,19,6
derby,1998,13,18,7
leicester,1998,13,17,8
wimbledon,1998,13,17,9
charlton,1998,13,16,10
tottenham,1998,13,16,11
liverpool,1998,13,16,12
newcastle,1998,13,16,13
coventry,1998,13,14,14
sheffield weds,1998,13,12,15
everton,1998,13,12,16
nott'm forest,1998,13,10,17
blackburn,1998,13,9,18
southampton,1998,13,7,19
aston villa,1998,14,29,0
man united,1998,14,28,1
chelsea,1998,14,25,2
arsenal,1998,14,24,3
leeds,1998,14,23,4
west ham,1998,14,23,5
middlesbrough,1998,14,22,6
wimbledon,1998,14,20,7
tottenham,1998,14,19,8
liverpool,1998,14,19,9
derby,1998,14,18,10
leicester,1998,14,17,11
charlton,1998,14,16,12
newcastle,1998,14,16,13
sheffield weds,1998,14,15,14
everton,1998,14,15,15
coventry,1998,14,14,16
nott'm forest,1998,14,10,17
southampton,1998,14,10,18
blackburn,1998,14,9,19
aston villa,1998,15,30,0
man united,1998,15,29,1
chelsea,1998,15,28,2
west ham,1998,15,26,3
arsenal,1998,15,25,4
leeds,1998,15,23,5
middlesbrough,1998,15,23,6
liverpool,1998,15,22,7
derby,1998,15,21,8
wimbledon,1998,15,20,9
tottenham,1998,15,19,10
newcastle,1998,15,19,11
leicester,1998,15,18,12
everton,1998,15,18,13
charlton,1998,15,16,14
sheffield weds,1998,15,16,15
coventry,1998,15,15,16
nott'm forest,1998,15,11,17
southampton,1998,15,10,18
blackburn,1998,15,9,19
aston villa,1998,16,30,0
man united,1998,16,30,1
chelsea,1998,16,29,2
leeds,1998,16,26,3
arsenal,1998,16,26,4
west ham,1998,16,26,5
middlesbrough,1998,16,24,6
wimbledon,1998,16,23,7
tottenham,1998,16,22,8
derby,1998,16,22,9
liverpool,1998,16,22,10
leicester,1998,16,21,11
newcastle,1998,16,20,12
sheffield weds,1998,16,19,13
everton,1998,16,19,14
charlton,1998,16,16,15
coventry,1998,16,15,16
blackburn,1998,16,12,17
nott'm forest,1998,16,11,18
southampton,1998,16,10,19
aston villa,1998,17,33,0
man united,1998,17,31,1
chelsea,1998,17,30,2
leeds,1998,17,29,3
middlesbrough,1998,17,27,4
wimbledon,1998,17,26,5
arsenal,1998,17,26,6
west ham,1998,17,26,7
leicester,1998,17,24,8
tottenham,1998,17,23,9
derby,1998,17,23,10
sheffield weds,1998,17,22,11
everton,1998,17,22,12
liverpool,1998,17,22,13
newcastle,1998,17,21,14
charlton,1998,17,16,15
coventry,1998,17,15,16
blackburn,1998,17,13,17
nott'm forest,1998,17,11,18
southampton,1998,17,10,19
aston villa,1998,18,36,0
chelsea,1998,18,33,1
man united,1998,18,31,2
middlesbrough,1998,18,30,3
arsenal,1998,18,29,4
leeds,1998,18,29,5
west ham,1998,18,29,6
wimbledon,1998,18,26,7
liverpool,1998,18,25,8
newcastle,1998,18,24,9
derby,1998,18,24,10
leicester,1998,18,24,11
tottenham,1998,18,23,12
sheffield weds,1998,18,22,13
everton,1998,18,22,14
charlton,1998,18,16,15
coventry,1998,18,16,16
blackburn,1998,18,14,17
southampton,1998,18,13,18
nott'm forest,1998,18,12,19
chelsea,1998,19,36,0
aston villa,1998,19,36,1
man united,1998,19,34,2
arsenal,1998,19,32,3
leeds,1998,19,32,4
middlesbrough,1998,19,30,5
wimbledon,1998,19,29,6
west ham,1998,19,29,7
liverpool,1998,19,28,8
leicester,1998,19,27,9
derby,1998,19,25,10
tottenham,1998,19,24,11
newcastle,1998,19,24,12
everton,1998,19,23,13
sheffield weds,1998,19,22,14
coventry,1998,19,17,15
blackburn,1998,19,17,16
charlton,1998,19,16,17
southampton,1998,19,13,18
nott'm forest,1998,19,12,19
aston villa,1998,20,39,0
chelsea,1998,20,37,1
arsenal,1998,20,35,2
man united,1998,20,35,3
leeds,1998,20,33,4
west ham,1998,20,32,5
liverpool,1998,20,31,6
middlesbrough,1998,20,30,7
wimbledon,1998,20,30,8
derby,1998,20,28,9
leicester,1998,20,28,10
tottenham,1998,20,27,11
newcastle,1998,20,24,12
everton,1998,20,23,13
sheffield weds,1998,20,22,14
blackburn,1998,20,18,15
coventry,1998,20,17,16
charlton,1998,20,16,17
southampton,1998,20,14,18
nott'm forest,1998,20,13,19
chelsea,1998,21,40,0
aston villa,1998,21,40,1
man united,1998,21,38,2
arsenal,1998,21,36,3
wimbledon,1998,21,33,4
leeds,1998,21,33,5
west ham,1998,21,32,6
liverpool,1998,21,32,7
middlesbrough,1998,21,31,8
leicester,1998,21,29,9
tottenham,1998,21,28,10
derby,1998,21,28,11
everton,1998,21,24,12
newcastle,1998,21,24,13
sheffield weds,1998,21,23,14
blackburn,1998,21,21,15
coventry,1998,21,20,16
southampton,1998,21,17,17
charlton,1998,21,16,18
nott'm forest,1998,21,13,19
chelsea,1998,22,43,0
aston villa,1998,22,43,1
man united,1998,22,41,2
arsenal,1998,22,39,3
leeds,1998,22,36,4
liverpool,1998,22,35,5
wimbledon,1998,22,34,6
west ham,1998,22,32,7
derby,1998,22,31,8
middlesbrough,1998,22,31,9
leicester,1998,22,29,10
tottenham,1998,22,29,11
sheffield weds,1998,22,26,12
newcastle,1998,22,25,13
everton,1998,22,24,14
blackburn,1998,22,21,15
coventry,1998,22,20,16
charlton,1998,22,17,17
southampton,1998,22,17,18
nott'm forest,1998,22,13,19
man united,1998,23,44,0
chelsea,1998,23,43,1
aston villa,1998,23,43,2
arsenal,1998,23,42,3
leeds,1998,23,36,4
wimbledon,1998,23,35,5
liverpool,1998,23,35,6
derby,1998,23,34,7
west ham,1998,23,33,8
middlesbrough,1998,23,32,9
leicester,1998,23,30,10
tottenham,1998,23,30,11
newcastle,1998,23,28,12
sheffield weds,1998,23,26,13
everton,1998,23,24,14
coventry,1998,23,23,15
blackburn,1998,23,22,16
southampton,1998,23,20,17
charlton,1998,23,17,18
nott'm forest,1998,23,16,19
man united,1998,24,47,0
chelsea,1998,24,46,1
arsenal,1998,24,45,2
aston villa,1998,24,43,3
liverpool,1998,24,38,4
leeds,1998,24,36,5
wimbledon,1998,24,35,6
derby,1998,24,34,7
west ham,1998,24,33,8
middlesbrough,1998,24,32,9
tottenham,1998,24,31,10
newcastle,1998,24,31,11
leicester,1998,24,30,12
sheffield weds,1998,24,29,13
blackburn,1998,24,25,14
coventry,1998,24,24,15
everton,1998,24,24,16
charlton,1998,24,20,17
southampton,1998,24,20,18
nott'm forest,1998,24,16,19
man united,1998,25,50,0
chelsea,1998,25,47,1
arsenal,1998,25,46,2
aston villa,1998,25,43,3
leeds,1998,25,39,4
liverpool,1998,25,38,5
derby,1998,25,37,6
wimbledon,1998,25,36,7
west ham,1998,25,36,8
newcastle,1998,25,34,9
middlesbrough,1998,25,32,10
sheffield weds,1998,25,32,11
tottenham,1998,25,32,12
leicester,1998,25,30,13
everton,1998,25,27,14
blackburn,1998,25,26,15
coventry,1998,25,24,16
charlton,1998,25,23,17
southampton,1998,25,23,18
nott'm forest,1998,25,16,19
man united,1998,26,51,0
chelsea,1998,26,50,1
arsenal,1998,26,49,2
aston villa,1998,26,44,3
leeds,1998,26,42,4
liverpool,1998,26,39,5
wimbledon,1998,26,37,6
west ham,1998,26,37,7
derby,1998,26,37,8
sheffield weds,1998,26,35,9
newcastle,1998,26,34,10
middlesbrough,1998,26,33,11
tottenham,1998,26,33,12
leicester,1998,26,30,13
everton,1998,26,27,14
blackburn,1998,26,26,15
charlton,1998,26,26,16
coventry,1998,26,24,17
southampton,1998,26,23,18
nott'm forest,1998,26,16,19
man united,1998,27,54,0
chelsea,1998,27,53,1
arsenal,1998,27,50,2
leeds,1998,27,45,3
aston villa,1998,27,44,4
wimbledon,1998,27,40,5
west ham,1998,27,40,6
liverpool,1998,27,39,7
derby,1998,27,38,8
tottenham,1998,27,36,9
sheffield weds,1998,27,35,10
newcastle,1998,27,35,11
middlesbrough,1998,27,33,12
leicester,1998,27,33,13
everton,1998,27,28,14
coventry,1998,27,27,15
charlton,1998,27,27,16
blackburn,1998,27,26,17
southampton,1998,27,23,18
nott'm forest,1998,27,17,19
man united,1998,28,57,0
arsenal,1998,28,53,1
chelsea,1998,28,53,2
leeds,1998,28,48,3
aston villa,1998,28,44,4
derby,1998,28,41,5
wimbledon,1998,28,40,6
west ham,1998,28,40,7
liverpool,1998,28,39,8
newcastle,1998,28,38,9
middlesbrough,1998,28,36,10
tottenham,1998,28,36,11
sheffield weds,1998,28,35,12
leicester,1998,28,34,13
everton,1998,28,31,14
coventry,1998,28,30,15
charlton,1998,28,27,16
southampton,1998,28,26,17
blackburn,1998,28,26,18
nott'm forest,1998,28,17,19
man united,1998,29,60,0
arsenal,1998,29,56,1
chelsea,1998,29,56,2
leeds,1998,29,51,3
aston villa,1998,29,44,4
derby,1998,29,44,5
west ham,1998,29,43,6
liverpool,1998,29,42,7
wimbledon,1998,29,40,8
middlesbrough,1998,29,39,9
tottenham,1998,29,39,10
newcastle,1998,29,38,11
leicester,1998,29,37,12
sheffield weds,1998,29,35,13
coventry,1998,29,31,14
everton,1998,29,31,15
charlton,1998,29,28,16
blackburn,1998,29,27,17
southampton,1998,29,26,18
nott'm forest,1998,29,20,19
man united,1998,30,63,0
arsenal,1998,30,59,1
chelsea,1998,30,59,2
leeds,1998,30,54,3
west ham,1998,30,46,4
aston villa,1998,30,44,5
derby,1998,30,44,6
liverpool,1998,30,43,7
middlesbrough,1998,30,40,8
wimbledon,1998,30,40,9
tottenham,1998,30,39,10
newcastle,1998,30,38,11
leicester,1998,30,38,12
sheffield weds,1998,30,35,13
coventry,1998,30,31,14
everton,1998,30,31,15
blackburn,1998,30,30,16
southampton,1998,30,29,17
charlton,1998,30,28,18
nott'm forest,1998,30,20,19
man united,1998,31,64,0
chelsea,1998,31,62,1
arsenal,1998,31,60,2
leeds,1998,31,57,3
west ham,1998,31,47,4
aston villa,1998,31,45,5
derby,1998,31,44,6
liverpool,1998,31,44,7
middlesbrough,1998,31,43,8
newcastle,1998,31,41,9
wimbledon,1998,31,41,10
tottenham,1998,31,40,11
leicester,1998,31,39,12
sheffield weds,1998,31,35,13
coventry,1998,31,34,14
everton,1998,31,31,15
blackburn,1998,31,31,16
charlton,1998,31,31,17
southampton,1998,31,30,18
nott'm forest,1998,31,20,19
man united,1998,32,67,0
arsenal,1998,32,63,1
chelsea,1998,32,63,2
leeds,1998,32,58,3
west ham,1998,32,47,4
derby,1998,32,47,5
aston villa,1998,32,46,6
middlesbrough,1998,32,46,7
liverpool,1998,32,44,8
tottenham,1998,32,43,9
newcastle,1998,32,42,10
wimbledon,1998,32,41,11
leicester,1998,32,40,12
sheffield weds,1998,32,38,13
coventry,1998,32,37,14
everton,1998,32,31,15
blackburn,1998,32,31,16
charlton,1998,32,31,17
southampton,1998,32,30,18
nott'm forest,1998,32,21,19
man united,1998,33,68,0
arsenal,1998,33,66,1
chelsea,1998,33,64,2
leeds,1998,33,59,3
aston villa,1998,33,49,4
west ham,1998,33,48,5
derby,1998,33,47,6
middlesbrough,1998,33,47,7
tottenham,1998,33,46,8
liverpool,1998,33,44,9
leicester,1998,33,43,10
newcastle,1998,33,42,11
wimbledon,1998,33,41,12
sheffield weds,1998,33,38,13
coventry,1998,33,37,14
everton,1998,33,34,15
blackburn,1998,33,32,16
charlton,1998,33,32,17
southampton,1998,33,30,18
nott'm forest,1998,33,21,19
man united,1998,34,71,0
arsenal,1998,34,69,1
chelsea,1998,34,65,2
leeds,1998,34,60,3
aston villa,1998,34,52,4
west ham,1998,34,51,5
middlesbrough,1998,34,50,6
derby,1998,34,48,7
liverpool,1998,34,47,8
leicester,1998,34,46,9
tottenham,1998,34,46,10
newcastle,1998,34,43,11
wimbledon,1998,34,41,12
sheffield weds,1998,34,39,13
coventry,1998,34,37,14
everton,1998,34,37,15
blackburn,1998,34,32,16
charlton,1998,34,32,17
southampton,1998,34,31,18
nott'm forest,1998,34,21,19
arsenal,1998,35,72,0
man united,1998,35,72,1
chelsea,1998,35,68,2
leeds,1998,35,63,3
aston villa,1998,35,55,4
west ham,1998,35,54,5
liverpool,1998,35,50,6
middlesbrough,1998,35,50,7
derby,1998,35,48,8
leicester,1998,35,46,9
tottenham,1998,35,46,10
newcastle,1998,35,44,11
wimbledon,1998,35,42,12
sheffield weds,1998,35,40,13
everton,1998,35,40,14
coventry,1998,35,37,15
blackburn,1998,35,33,16
charlton,1998,35,32,17
